Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
12.34,-14.67,-103.85,1.52,0.05,AEB_FULL,NONE,4.49,1.22,OPTIMA,0.0
12.35,-14.69,-103.85,1.51,-0.01,AEB_FULL,NONE,4.27,1.28,OPTIMA,0.0
12.36,-14.7,-103.85,1.5,-0.06,AEB_FULL,NONE,4.06,1.33,OPTIMA,0.0
12.37,-14.71,-103.85,1.49,-0.35,AEB_FULL,NONE,3.85,1.39,OPTIMA,0.0
12.38,-14.72,-103.85,1.48,-0.17,AEB_FULL,NONE,3.63,1.47,OPTIMA,0.0
12.39,-14.73,-103.85,1.47,0.07,AEB_FULL,NONE,3.44,1.54,OPTIMA,0.0
12.4,-14.74,-103.85,1.46,0.33,AEB_FULL,NONE,3.26,1.62,OPTIMA,0.0
12.41,-14.74,-103.85,1.46,-0.14,AEB_FULL,NONE,3.07,1.71,OPTIMA,0.0
12.42,-14.75,-103.85,1.45,0.09,AEB_FULL,NONE,2.86,1.83,OPTIMA,0.0
12.43,-14.76,-103.85,1.44,0.01,AEB_FULL,NONE,2.65,1.95,OPTIMA,0.0
12.44,-14.76,-103.85,1.44,-0.02,AEB_FULL,NONE,2.45,2.11,OPTIMA,0.0
12.45,-14.77,-103.85,1.43,-0.04,AEB_FULL,NONE,2.25,2.28,OPTIMA,0.0
12.46,-14.77,-103.85,1.42,-0.04,AEB_FULL,NONE,2.05,2.5,OPTIMA,0.0
12.47,-14.78,-103.86,1.42,-0.04,AEB_FULL,NONE,1.85,2.76,OPTIMA,0.0
12.48,-14.78,-103.86,1.42,0.1,AEB_FULL,NONE,1.65,3.09,OPTIMA,0.0
12.49,-14.79,-103.86,1.41,-0.15,AEB_FULL,NONE,1.45,3.5,OPTIMA,0.0
12.5,-14.79,-103.86,1.41,-0.04,AEB_FULL,NONE,1.25,4.06,OPTIMA,0.0
12.51,-14.79,-103.86,1.41,-0.01,AEB_FULL,NONE,1.05,4.83,OPTIMA,0.0
12.52,-14.8,-103.86,1.4,-0.0,AEB_FULL,NONE,0.85,5.96,OPTIMA,0.0
12.53,-14.8,-103.86,1.4,-0.0,AEB_FULL,NONE,0.65,7.79,OPTIMA,0.0
12.54,-14.8,-103.86,1.4,-0.04,AEB_FULL,NONE,0.45,11.24,OPTIMA,0.0
12.55,-14.8,-103.86,1.4,-0.1,AEB_FULL,NONE,0.3,14.01,OPTIMA,0.0
12.56,-14.8,-103.86,1.4,-0.12,AEB_FULL,NONE,0.2,14.01,OPTIMA,0.0
12.57,-14.8,-103.86,1.4,-0.11,AEB_FULL,NONE,0.1,14.01,OPTIMA,0.0
12.58,-14.8,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.01,OPTIMA,0.0
12.59,-14.8,-103.86,1.4,-0.06,AEB_FULL,NONE,0.0,14.01,OPTIMA,0.0
12.6,-14.8,-103.86,1.4,0.03,AEB_FULL,NONE,0.0,14.01,OPTIMA,0.0
12.61,-14.8,-103.86,1.4,0.03,AEB_FULL,NONE,0.0,14.02,OPTIMA,0.0
12.62,-14.8,-103.86,1.4,0.02,AEB_FULL,NONE,-0.0,14.02,OPTIMA,0.0
12.63,-14.8,-103.86,1.4,0.05,AEB_FULL,NONE,-0.0,14.02,OPTIMA,0.0
12.64,-14.8,-103.86,1.4,-0.01,AEB_FULL,NONE,-0.0,14.02,OPTIMA,0.0
12.65,-14.8,-103.86,1.4,0.16,AEB_FULL,NONE,0.0,14.02,OPTIMA,0.0
12.66,-14.8,-103.86,1.4,-0.18,AEB_FULL,NONE,0.0,14.02,OPTIMA,0.0
12.67,-14.79,-103.86,1.4,0.12,AEB_FULL,NONE,-0.0,14.03,OPTIMA,0.0
12.68,-14.79,-103.86,1.4,-0.2,AEB_FULL,NONE,0.01,14.04,OPTIMA,0.0
12.69,-14.79,-103.86,1.4,0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.7,-14.79,-103.86,1.4,0.05,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.71,-14.79,-103.86,1.4,0.04,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.72,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.73,-14.79,-103.86,1.4,0.06,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.74,-14.79,-103.86,1.4,-0.02,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.75,-14.79,-103.86,1.4,-0.02,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.76,-14.79,-103.86,1.4,0.02,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.77,-14.79,-103.86,1.4,-0.05,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.78,-14.79,-103.86,1.4,-0.02,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.79,-14.79,-103.86,1.4,0.02,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.8,-14.79,-103.86,1.4,0.0,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.81,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.82,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.83,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
12.84,-14.79,-103.86,1.4,0.05,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.85,-14.79,-103.86,1.4,-0.05,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.86,-14.79,-103.86,1.4,-0.06,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.87,-14.79,-103.86,1.4,0.04,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.88,-14.79,-103.86,1.4,0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.89,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.9,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.91,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.92,-14.79,-103.86,1.4,0.09,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.93,-14.79,-103.86,1.4,-0.23,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
12.94,-14.79,-103.86,1.4,0.07,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.95,-14.79,-103.86,1.4,0.06,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.96,-14.79,-103.86,1.4,0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.97,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.98,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
12.99,-14.79,-103.86,1.4,0.08,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.0,-14.79,-103.86,1.4,-0.1,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.01,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.02,-14.79,-103.86,1.4,0.01,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.03,-14.79,-103.86,1.4,0.01,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.04,-14.79,-103.86,1.4,0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.05,-14.79,-103.86,1.4,0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.06,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.07,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.08,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.09,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.1,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.11,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.12,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.13,-14.79,-103.86,1.4,-0.1,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.14,-14.79,-103.86,1.4,0.1,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.15,-14.79,-103.86,1.4,0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.16,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.17,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.18,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.19,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.2,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.21,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.22,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.23,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.24,-14.79,-103.86,1.4,0.09,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.25,-14.79,-103.86,1.4,-0.27,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
13.26,-14.79,-103.86,1.4,0.15,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.27,-14.79,-103.86,1.4,0.13,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.28,-14.79,-103.86,1.4,-0.26,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.29,-14.79,-103.86,1.4,0.19,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
13.3,-14.79,-103.86,1.4,0.07,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.31,-14.79,-103.86,1.4,-0.12,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.32,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.33,-14.79,-103.86,1.4,0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.34,-14.79,-103.86,1.4,0.01,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.35,-14.79,-103.86,1.4,0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.36,-14.79,-103.86,1.4,0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.37,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.38,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.39,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.4,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.41,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.42,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.43,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.44,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.45,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.46,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.47,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.48,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.49,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.5,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.51,-14.79,-103.86,1.4,-0.13,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.52,-14.79,-103.86,1.4,0.25,AEB_FULL,NONE,-0.0,14.05,OPTIMA,0.0
13.53,-14.79,-103.86,1.4,-0.25,AEB_FULL,NONE,0.0,14.05,OPTIMA,0.0
13.54,-14.79,-103.86,1.4,0.12,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.55,-14.79,-103.86,1.4,0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.56,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.57,-14.79,-103.86,1.4,-0.01,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.58,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.59,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.6,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.61,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.62,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.63,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.64,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.65,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.66,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.67,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.68,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.69,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.7,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.71,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.72,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.73,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.74,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.75,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.76,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.77,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.78,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.79,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.8,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.81,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.82,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.83,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.84,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.85,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.86,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.87,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.88,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.89,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.9,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.91,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.92,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.93,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.94,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.95,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.96,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.97,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.98,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
13.99,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.0,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.01,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.02,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.03,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.04,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.05,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.06,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.07,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.08,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.09,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.1,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.11,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.12,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.13,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.14,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.15,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.16,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.17,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.18,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.19,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.2,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.21,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.22,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.23,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.24,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.25,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.26,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.27,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.28,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.29,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.3,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.31,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.32,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.33,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.34,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.35,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,-0.0,14.04,OPTIMA,0.0
14.36,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.37,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.38,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.39,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.4,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.41,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.42,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.43,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.44,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.45,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.46,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.47,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.48,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.49,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.5,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.51,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.52,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.53,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.54,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.55,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.56,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.57,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.58,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.59,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.6,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.61,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.62,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.63,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.64,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.65,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.66,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.67,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.68,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.69,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.7,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.71,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.72,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.73,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.74,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.75,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.76,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.77,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.78,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.79,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.8,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.81,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.82,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.83,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.84,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.85,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.86,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.87,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.88,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
14.89,-14.79,-103.86,1.4,-0.0,AEB_FULL,NONE,0.0,14.04,OPTIMA,0.0
