Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
0.5,40.0,-44.27,80.0,0.0,PATROL,NONE,0.0,800.0,OPTIMA,0.0
0.51,40.0,-44.27,80.0,0.13,PATROL,NONE,0.0,800.0,OPTIMA,0.0
0.52,40.0,-44.27,80.0,-0.07,PATROL,NONE,0.2,800.0,OPTIMA,0.0
0.53,40.0,-44.27,80.0,-0.03,PATROL,NONE,0.39,735.82,OPTIMA,0.0
0.54,40.0,-44.27,80.0,0.03,PATROL,NONE,0.59,492.1,OPTIMA,0.0
0.55,40.0,-44.27,80.0,-0.05,PATROL,NONE,0.79,363.88,OPTIMA,0.0
0.56,40.0,-44.27,49.38,0.02,PATROL,NONE,0.99,179.7,OPTIMA,0.0
0.57,40.0,-44.28,49.35,-0.1,PATROL,NONE,1.19,149.1,OPTIMA,0.0
0.58,40.0,-44.28,49.44,0.11,PATROL,NONE,1.39,128.18,OPTIMA,0.0
0.59,40.0,-44.28,49.41,-0.11,PATROL,NONE,1.59,111.55,OPTIMA,0.0
0.6,40.0,-44.29,49.31,0.15,PATROL,NONE,1.79,99.09,OPTIMA,0.0
0.61,40.0,-44.29,49.28,-0.01,PATROL,NONE,2.0,88.88,OPTIMA,0.0
0.62,40.0,-44.3,49.34,-0.13,PATROL,NONE,2.2,80.89,OPTIMA,0.0
0.63,40.0,-44.3,80.0,0.17,PATROL,NONE,2.39,120.42,OPTIMA,0.0
0.64,40.0,-44.31,80.0,-0.02,PATROL,NONE,2.6,110.74,OPTIMA,0.0
0.65,40.0,-44.32,80.0,-0.04,PATROL,NONE,2.8,103.01,OPTIMA,0.0
0.66,40.0,-44.33,80.0,0.15,PATROL,NONE,3.0,96.12,OPTIMA,0.0
0.67,40.0,-44.34,80.0,-0.05,PATROL,NONE,3.2,90.01,OPTIMA,0.0
0.68,40.0,-44.35,80.0,0.13,PATROL,NONE,3.4,84.69,OPTIMA,0.0
0.69,40.0,-44.36,80.0,-0.12,PATROL,NONE,3.6,79.89,OPTIMA,0.0
0.7,40.0,-44.37,80.0,0.14,PATROL,NONE,3.8,75.78,OPTIMA,0.0
0.71,40.0,-44.38,80.0,0.09,PATROL,NONE,4.0,71.96,OPTIMA,0.0
0.72,40.0,-44.39,80.0,-0.16,PATROL,NONE,4.21,68.44,OPTIMA,0.0
0.73,40.0,-44.4,80.0,0.22,PATROL,NONE,4.4,65.49,OPTIMA,0.0
0.74,40.0,-44.41,80.0,-0.12,PATROL,NONE,4.61,62.46,OPTIMA,0.0
0.75,40.0,-44.43,80.0,0.12,PATROL,NONE,4.8,59.94,OPTIMA,0.0
0.76,40.0,-44.44,80.0,0.17,PATROL,NONE,5.01,57.5,OPTIMA,0.0
0.77,40.0,-44.46,80.0,0.01,PATROL,NONE,5.21,55.28,OPTIMA,0.0
0.78,40.0,-44.47,80.0,0.07,PATROL,NONE,5.41,53.23,OPTIMA,0.0
0.79,40.0,-44.49,80.0,-0.02,PATROL,NONE,5.61,51.33,OPTIMA,0.0
0.8,40.0,-44.51,80.0,0.03,PATROL,NONE,5.81,49.55,OPTIMA,0.0
0.81,40.0,-44.52,49.08,-0.01,PATROL,NONE,6.01,29.38,OPTIMA,0.0
0.82,40.0,-44.54,48.95,0.04,PATROL,NONE,6.21,28.36,OPTIMA,0.0
0.83,40.0,-44.56,48.84,0.1,PATROL,NONE,6.42,27.4,OPTIMA,0.0
0.84,40.0,-44.58,48.75,0.1,PATROL,NONE,6.62,26.52,OPTIMA,0.0
0.85,40.0,-44.6,48.67,0.02,PATROL,NONE,6.82,25.7,OPTIMA,0.0
0.86,40.0,-44.62,48.6,-0.07,PATROL,NONE,7.02,24.92,OPTIMA,0.0
0.87,40.0,-44.64,48.52,0.04,PATROL,NONE,7.22,24.2,OPTIMA,0.0
0.88,40.0,-44.66,48.44,0.11,PATROL,NONE,7.42,23.5,OPTIMA,0.0
0.89,40.0,-44.68,48.35,0.07,PATROL,NONE,7.62,22.84,OPTIMA,0.0
0.9,40.0,-44.7,48.24,-0.09,PATROL,NONE,7.82,22.19,OPTIMA,0.0
0.91,40.0,-44.72,48.13,0.15,PATROL,NONE,8.02,21.61,OPTIMA,0.0
0.92,40.01,-44.75,48.02,0.08,PATROL,NONE,8.22,21.02,OPTIMA,0.0
0.93,40.01,-44.77,47.91,0.06,PATROL,NONE,8.42,20.47,OPTIMA,0.0
0.94,40.01,-44.79,46.89,-0.09,PATROL,NONE,8.63,19.57,OPTIMA,0.0
0.95,40.01,-44.82,46.76,0.15,PATROL,NONE,8.82,19.08,OPTIMA,0.0
0.96,40.01,-44.84,46.63,0.1,PATROL,NONE,9.03,18.6,OPTIMA,0.0
0.97,40.01,-44.87,46.49,-0.11,PATROL,NONE,9.23,18.14,OPTIMA,0.0
0.98,40.01,-44.89,46.35,0.19,PATROL,NONE,9.42,17.71,OPTIMA,0.0
0.99,40.01,-44.92,46.22,0.12,PATROL,NONE,9.63,17.27,OPTIMA,0.0
1.0,40.01,-44.95,46.07,-0.11,PATROL,NONE,9.79,16.94,OPTIMA,0.0
1.01,40.01,-44.98,45.92,0.15,PATROL,NONE,9.99,16.55,OPTIMA,0.0
1.02,40.02,-45.0,45.77,0.09,PATROL,NONE,10.19,16.17,OPTIMA,0.0
1.03,40.02,-45.03,45.62,0.05,PATROL,NONE,10.39,15.81,OPTIMA,0.0
1.04,40.02,-45.06,45.48,-0.0,PATROL,NONE,10.56,15.51,OPTIMA,0.0
1.05,40.02,-45.09,45.34,-0.02,PATROL,NONE,10.69,15.27,OPTIMA,0.0
1.06,40.02,-45.12,45.2,0.01,PATROL,NONE,10.89,14.95,OPTIMA,0.0
1.07,40.02,-45.15,45.06,-0.08,PATROL,NONE,10.9,14.88,OPTIMA,0.0
1.08,40.02,-45.18,44.92,0.03,PATROL,NONE,11.1,14.57,OPTIMA,0.0
1.09,40.03,-45.21,44.79,0.03,PATROL,NONE,11.29,14.28,OPTIMA,0.0
1.1,40.03,-45.24,44.65,-0.09,PATROL,NONE,11.3,14.22,OPTIMA,0.0
1.11,40.03,-45.28,44.53,-0.06,PATROL,NONE,11.35,14.13,OPTIMA,0.0
1.12,40.03,-45.31,44.4,0.17,PATROL,NONE,11.41,14.01,OPTIMA,0.0
1.13,40.03,-45.34,44.26,0.04,PATROL,NONE,11.57,13.78,OPTIMA,0.0
1.14,40.03,-45.37,44.09,0.02,PATROL,NONE,11.59,13.69,OPTIMA,0.0
1.15,40.03,-45.4,44.7,0.18,PATROL,NONE,11.6,13.87,OPTIMA,0.0
1.16,40.04,-45.44,44.52,0.15,PATROL,NONE,11.76,13.63,OPTIMA,0.0
1.17,40.04,-45.47,44.34,0.0,PATROL,NONE,11.76,13.57,OPTIMA,0.0
1.18,40.04,-45.5,44.17,0.09,PATROL,NONE,11.82,13.45,OPTIMA,0.0
1.19,40.04,-45.54,44.03,-0.11,PATROL,NONE,11.82,13.41,OPTIMA,0.0
1.2,40.04,-45.57,43.91,0.22,PATROL,NONE,11.83,13.36,OPTIMA,0.0
1.21,40.05,-45.6,43.81,-0.01,PATROL,NONE,11.92,13.23,OPTIMA,0.0
1.22,40.05,-45.63,80.0,0.29,PATROL,NONE,11.93,24.14,OPTIMA,0.0
1.23,40.05,-45.67,80.0,0.19,PATROL,NONE,12.11,23.78,OPTIMA,0.0
1.24,40.06,-45.7,80.0,0.01,PATROL,NONE,12.29,23.44,OPTIMA,0.0
1.25,40.06,-45.74,46.0,0.04,PATROL,NONE,12.48,13.26,OPTIMA,0.0
1.26,40.06,-45.77,45.9,0.1,PATROL,NONE,12.58,13.13,OPTIMA,0.0
1.27,40.07,-45.81,34.39,0.09,PATROL,NONE,12.62,9.81,OPTIMA,0.0
1.28,40.07,-45.84,34.43,0.04,PATROL,NONE,12.72,9.74,OPTIMA,0.0
1.29,40.07,-45.88,80.0,0.06,PATROL,NONE,12.8,22.5,OPTIMA,0.0
1.3,40.08,-45.91,80.0,0.2,PATROL,NONE,12.81,22.49,OPTIMA,0.0
1.31,40.08,-45.95,80.0,0.05,PATROL,NONE,12.97,22.21,OPTIMA,0.0
1.32,40.09,-45.98,48.98,0.02,PATROL,NONE,13.11,13.45,OPTIMA,0.0
1.33,40.09,-46.02,41.47,-0.01,PATROL,NONE,13.19,11.32,OPTIMA,0.0
1.34,40.1,-46.06,41.34,-0.15,PATROL,NONE,13.2,11.28,OPTIMA,0.0
1.35,40.1,-46.09,41.22,0.02,PATROL,NONE,13.14,11.3,OPTIMA,0.0
1.36,40.11,-46.13,34.16,0.24,PATROL,NONE,13.13,9.36,OPTIMA,0.0
1.37,40.11,-46.16,34.07,0.12,PATROL,NONE,13.14,9.33,OPTIMA,0.0
1.38,40.12,-46.2,48.68,0.01,PATROL,NONE,13.14,13.34,OPTIMA,0.0
1.39,40.12,-46.24,48.72,0.05,PATROL,NONE,13.09,13.4,OPTIMA,0.0
1.4,40.13,-46.27,48.79,0.06,PATROL,NONE,13.08,13.43,OPTIMA,0.0
1.41,40.13,-46.31,80.0,0.16,PATROL,NONE,13.07,22.04,OPTIMA,0.0
1.42,40.14,-46.34,80.0,0.08,PATROL,NONE,13.08,22.02,OPTIMA,0.0
1.43,40.14,-46.38,44.62,0.05,PATROL,NONE,13.13,12.23,OPTIMA,0.0
1.44,40.15,-46.42,39.15,0.05,PATROL,NONE,13.16,10.71,OPTIMA,0.0
1.45,40.15,-46.45,39.01,0.05,PATROL,NONE,13.18,10.66,OPTIMA,0.0
1.46,40.16,-46.49,39.09,-0.04,PATROL,NONE,13.19,10.67,OPTIMA,0.0
1.47,40.16,-46.53,80.0,0.03,PATROL,NONE,13.18,21.85,OPTIMA,0.0
1.48,40.17,-46.56,80.0,0.19,PATROL,NONE,13.18,21.86,OPTIMA,0.0
1.49,40.18,-46.6,80.0,0.19,PATROL,NONE,13.27,21.7,OPTIMA,0.0
1.5,40.18,-46.64,80.0,0.08,PATROL,NONE,13.3,21.66,OPTIMA,0.0
1.51,40.19,-46.67,80.0,-0.08,PATROL,NONE,13.39,21.5,OPTIMA,0.0
1.52,40.19,-46.71,48.26,0.01,PATROL,NONE,13.4,12.96,OPTIMA,0.0
1.53,40.2,-46.75,48.19,0.0,PATROL,NONE,13.4,12.95,OPTIMA,0.0
1.54,40.21,-46.78,51.99,0.0,PATROL,NONE,13.41,13.96,OPTIMA,0.0
1.55,40.21,-46.82,38.75,0.16,PATROL,NONE,13.5,10.33,OPTIMA,0.0
1.56,40.22,-46.86,38.64,0.03,PATROL,NONE,13.5,10.3,OPTIMA,0.0
1.57,40.23,-46.89,38.71,0.05,PATROL,NONE,13.51,10.32,OPTIMA,0.0
1.58,40.23,-46.93,38.68,0.02,PATROL,NONE,13.5,10.31,OPTIMA,0.0
1.59,40.24,-46.97,47.79,0.04,PATROL,NONE,13.52,12.73,OPTIMA,0.0
1.6,40.25,-47.0,47.8,0.08,PATROL,NONE,13.52,12.73,OPTIMA,0.0
1.61,40.25,-47.04,47.82,-0.05,PATROL,NONE,13.6,12.65,OPTIMA,0.0
1.62,40.26,-47.08,47.83,-0.01,PATROL,NONE,13.79,12.49,OPTIMA,0.0
1.63,40.27,-47.12,47.85,-0.06,PATROL,NONE,13.83,12.46,OPTIMA,0.0
1.64,40.27,-47.15,47.89,-0.06,PATROL,NONE,13.83,12.47,OPTIMA,0.0
1.65,40.28,-47.19,80.0,0.05,PATROL,NONE,13.83,20.82,OPTIMA,0.0
1.66,40.29,-47.23,47.72,0.07,PATROL,NONE,13.82,12.43,OPTIMA,0.0
1.67,40.29,-47.27,36.03,0.12,PATROL,NONE,13.82,9.39,OPTIMA,0.0
1.68,40.3,-47.31,35.93,0.06,PATROL,NONE,13.83,9.36,OPTIMA,0.0
1.69,40.31,-47.34,35.87,0.03,PATROL,NONE,13.84,9.33,OPTIMA,0.0
1.7,40.32,-47.38,35.94,0.02,PATROL,NONE,13.86,9.34,OPTIMA,0.0
1.71,40.32,-47.42,38.27,0.03,PATROL,NONE,13.87,9.93,OPTIMA,0.0
1.72,40.33,-47.46,50.37,0.03,PATROL,NONE,13.88,13.06,OPTIMA,0.0
1.73,40.34,-47.49,47.24,0.13,PATROL,NONE,13.89,12.25,OPTIMA,0.0
1.74,40.35,-47.53,47.2,0.05,PATROL,NONE,13.89,12.23,OPTIMA,0.0
1.75,40.35,-47.57,47.2,0.01,PATROL,NONE,13.96,12.17,OPTIMA,0.0
1.76,40.36,-47.61,47.21,-0.09,PATROL,NONE,14.01,12.13,OPTIMA,0.0
1.77,40.37,-47.65,47.22,-0.12,PATROL,NONE,14.01,12.13,OPTIMA,0.0
1.78,40.38,-47.69,47.23,0.05,PATROL,NONE,13.95,12.19,OPTIMA,0.0
1.79,40.38,-47.72,47.24,0.1,PATROL,NONE,13.91,12.23,OPTIMA,0.0
1.8,40.39,-47.76,47.25,0.19,PATROL,NONE,13.85,12.28,OPTIMA,0.0
1.81,40.4,-47.8,47.37,0.08,PATROL,NONE,13.85,12.31,OPTIMA,0.0
1.82,40.41,-47.84,80.0,0.04,PATROL,NONE,13.87,20.76,OPTIMA,0.0
1.83,40.41,-47.87,35.44,0.04,PATROL,NONE,13.88,9.19,OPTIMA,0.0
1.84,40.42,-47.91,35.35,0.14,PATROL,NONE,13.89,9.16,OPTIMA,0.0
1.85,40.43,-47.95,35.28,0.17,PATROL,NONE,13.89,9.14,OPTIMA,0.0
1.86,40.44,-47.99,35.38,0.05,PATROL,NONE,14.0,9.1,OPTIMA,0.0
1.87,40.45,-48.03,35.31,-0.08,PATROL,NONE,14.06,9.04,OPTIMA,0.0
1.88,40.46,-48.06,80.0,-0.12,PATROL,NONE,14.06,20.49,OPTIMA,0.0
1.89,40.46,-48.1,80.0,-0.13,PATROL,NONE,14.06,20.49,OPTIMA,0.0
1.9,40.47,-48.14,80.0,0.09,PATROL,NONE,14.06,20.48,OPTIMA,0.0
1.91,40.48,-48.18,80.0,0.14,PATROL,NONE,14.03,20.53,OPTIMA,0.0
1.92,40.49,-48.22,80.0,0.12,PATROL,NONE,14.01,20.55,OPTIMA,0.0
1.93,40.5,-48.26,80.0,0.08,PATROL,NONE,13.99,20.59,OPTIMA,0.0
1.94,40.51,-48.29,80.0,0.06,PATROL,NONE,13.97,20.61,OPTIMA,0.0
1.95,40.51,-48.33,80.0,0.15,PATROL,NONE,13.96,20.63,OPTIMA,0.0
1.96,40.52,-48.37,80.0,0.05,PATROL,NONE,13.96,20.63,OPTIMA,0.0
1.97,40.53,-48.41,80.0,-0.14,PATROL,NONE,13.96,20.63,OPTIMA,0.0
1.98,40.54,-48.44,80.0,-0.0,PATROL,NONE,13.95,20.64,OPTIMA,0.0
1.99,40.55,-48.48,80.0,0.11,PATROL,NONE,13.89,20.74,OPTIMA,0.0
2.0,40.56,-48.52,80.0,0.27,PATROL,NONE,13.89,20.74,OPTIMA,0.0
2.01,40.57,-48.56,80.0,0.13,PATROL,NONE,13.96,20.63,OPTIMA,0.0
2.02,40.58,-48.6,37.07,-0.2,PATROL,NONE,13.96,9.56,OPTIMA,0.0
2.03,40.58,-48.63,36.99,-0.08,PATROL,NONE,13.96,9.53,OPTIMA,0.0
2.04,40.59,-48.67,36.95,0.04,PATROL,NONE,13.97,9.52,OPTIMA,0.0
2.05,40.6,-48.71,36.95,0.08,PATROL,NONE,13.97,9.53,OPTIMA,0.0
2.06,40.61,-48.75,49.57,0.18,PATROL,NONE,13.96,12.79,OPTIMA,0.0
2.07,40.62,-48.78,49.44,0.06,PATROL,NONE,13.96,12.75,OPTIMA,0.0
2.08,40.63,-48.82,80.0,-0.05,PATROL,NONE,13.96,20.63,OPTIMA,0.0
2.09,40.64,-48.86,80.0,0.06,PATROL,NONE,13.97,20.62,OPTIMA,0.0
2.1,40.65,-48.9,80.0,0.06,PATROL,NONE,13.97,20.62,OPTIMA,0.0
2.11,40.66,-48.93,80.0,-0.01,PATROL,NONE,13.97,20.62,OPTIMA,0.0
2.12,40.67,-48.97,80.0,0.01,PATROL,NONE,14.08,20.46,OPTIMA,0.0
2.13,40.68,-49.01,80.0,0.01,PATROL,NONE,14.09,20.44,OPTIMA,0.0
2.14,40.69,-49.05,80.0,-0.08,PATROL,NONE,14.1,20.42,OPTIMA,0.0
2.15,40.69,-49.09,80.0,0.02,PATROL,NONE,14.1,20.43,OPTIMA,0.0
2.16,40.7,-49.12,80.0,0.09,PATROL,NONE,14.1,20.43,OPTIMA,0.0
2.17,40.71,-49.16,80.0,0.15,PATROL,NONE,14.09,20.44,OPTIMA,0.0
2.18,40.72,-49.2,80.0,0.07,PATROL,NONE,14.09,20.44,OPTIMA,0.0
2.19,40.73,-49.24,80.0,-0.03,PATROL,NONE,14.09,20.43,OPTIMA,0.0
2.2,40.74,-49.28,36.38,0.09,PATROL,NONE,14.13,9.27,OPTIMA,0.0
2.21,40.75,-49.31,36.31,-0.01,PATROL,NONE,14.23,9.19,OPTIMA,0.0
2.22,40.76,-49.35,36.25,-0.02,PATROL,NONE,14.23,9.17,OPTIMA,0.0
2.23,40.77,-49.39,36.19,0.08,PATROL,NONE,14.27,9.13,OPTIMA,0.0
2.24,40.78,-49.43,36.14,-0.01,PATROL,NONE,14.38,9.05,OPTIMA,0.0
2.25,40.79,-49.47,36.18,-0.03,PATROL,NONE,14.38,9.06,OPTIMA,0.0
2.26,40.8,-49.51,36.15,0.07,PATROL,NONE,14.43,9.02,OPTIMA,0.0
2.27,40.81,-49.55,36.09,-0.02,PATROL,NONE,14.53,8.94,OPTIMA,0.0
2.28,40.82,-49.59,36.04,-0.05,PATROL,NONE,14.54,8.93,OPTIMA,0.0
2.29,40.84,-49.62,36.0,0.02,PATROL,NONE,14.54,8.91,OPTIMA,0.0
2.3,40.85,-49.66,35.96,-0.0,PATROL,NONE,14.57,8.89,OPTIMA,0.0
2.31,40.86,-49.7,35.93,0.01,PATROL,NONE,14.59,8.87,OPTIMA,0.0
2.32,40.87,-49.74,35.89,-0.03,PATROL,NONE,14.71,8.78,OPTIMA,0.0
2.33,40.88,-49.78,35.85,0.06,PATROL,NONE,14.72,8.77,OPTIMA,0.0
2.34,40.89,-49.82,35.8,-0.01,PATROL,NONE,14.72,8.76,OPTIMA,0.0
2.35,40.9,-49.86,35.75,-0.05,PATROL,NONE,14.65,8.79,OPTIMA,0.0
2.36,40.91,-49.9,35.71,0.03,PATROL,NONE,14.61,8.8,OPTIMA,0.0
2.37,40.92,-49.94,35.69,-0.01,PATROL,NONE,14.6,8.8,OPTIMA,0.0
2.38,40.93,-49.98,35.66,-0.14,PATROL,NONE,14.52,8.84,OPTIMA,0.0
2.39,40.95,-50.02,35.62,-0.21,PATROL,NONE,14.51,8.84,OPTIMA,0.0
2.4,40.96,-50.06,35.57,-0.06,PATROL,NONE,14.53,8.81,OPTIMA,0.0
2.41,40.97,-50.09,35.46,0.12,PATROL,NONE,14.54,8.78,OPTIMA,0.0
2.42,40.98,-50.13,35.41,0.05,PATROL,NONE,14.52,8.78,OPTIMA,0.0
2.43,40.99,-50.17,35.37,0.01,PATROL,NONE,14.52,8.77,OPTIMA,0.0
2.44,41.0,-50.21,35.35,0.09,PATROL,NONE,14.51,8.77,OPTIMA,0.0
2.45,41.01,-50.25,35.33,-0.0,PATROL,NONE,14.51,8.77,OPTIMA,0.0
2.46,41.02,-50.29,35.3,-0.1,PATROL,NONE,14.51,8.76,OPTIMA,0.0
2.47,41.03,-50.33,35.28,-0.04,PATROL,NONE,14.48,8.77,OPTIMA,0.0
2.48,41.04,-50.37,80.0,0.08,PATROL,NONE,14.48,19.89,OPTIMA,0.0
2.49,41.05,-50.41,80.0,0.01,PATROL,NONE,14.48,19.89,OPTIMA,0.0
2.5,41.07,-50.44,80.0,-0.03,PATROL,NONE,14.41,19.98,OPTIMA,0.0
2.51,41.08,-50.48,80.0,-0.03,PATROL,NONE,14.38,20.02,OPTIMA,0.0
2.52,41.09,-50.52,80.0,-0.02,PATROL,NONE,14.36,20.05,OPTIMA,0.0
2.53,41.1,-50.56,80.0,-0.02,PATROL,NONE,14.34,20.08,OPTIMA,0.0
2.54,41.11,-50.6,80.0,-0.02,PATROL,NONE,14.33,20.1,OPTIMA,0.0
2.55,41.12,-50.64,80.0,-0.02,PATROL,NONE,14.32,20.11,OPTIMA,0.0
2.56,41.13,-50.67,80.0,-0.02,PATROL,NONE,14.31,20.13,OPTIMA,0.0
2.57,41.14,-50.71,80.0,0.08,PATROL,NONE,14.3,20.14,OPTIMA,0.0
2.58,41.15,-50.75,80.0,-0.01,PATROL,NONE,14.29,20.15,OPTIMA,0.0
2.59,41.17,-50.79,80.0,-0.15,PATROL,NONE,14.22,20.25,OPTIMA,0.0
2.6,41.18,-50.83,80.0,-0.06,PATROL,NONE,14.22,20.25,OPTIMA,0.0
2.61,41.19,-50.86,80.0,-0.03,PATROL,NONE,14.23,20.23,OPTIMA,0.0
2.62,41.2,-50.9,80.0,0.08,PATROL,NONE,14.24,20.22,OPTIMA,0.0
2.63,41.21,-50.94,47.3,0.11,PATROL,NONE,14.24,11.96,OPTIMA,0.0
2.64,41.22,-50.98,47.37,-0.03,PATROL,NONE,14.15,12.05,OPTIMA,0.0
2.65,41.23,-51.02,47.37,-0.17,PATROL,NONE,14.15,12.05,OPTIMA,0.0
2.66,41.24,-51.05,47.44,-0.01,PATROL,NONE,14.11,12.11,OPTIMA,0.0
2.67,41.25,-51.09,34.48,-0.05,PATROL,NONE,14.09,8.81,OPTIMA,0.0
2.68,41.26,-51.13,34.48,-0.08,PATROL,NONE,14.02,8.85,OPTIMA,0.0
2.69,41.27,-51.16,34.35,-0.07,PATROL,NONE,13.97,8.85,OPTIMA,0.0
2.7,41.29,-51.2,34.34,-0.06,PATROL,NONE,13.94,8.86,OPTIMA,0.0
2.71,41.3,-51.24,34.34,-0.06,PATROL,NONE,13.92,8.88,OPTIMA,0.0
2.72,41.31,-51.28,80.0,-0.16,PATROL,NONE,13.9,20.71,OPTIMA,0.0
2.73,41.32,-51.31,80.0,-0.06,PATROL,NONE,13.9,20.72,OPTIMA,0.0
2.74,41.33,-51.35,80.0,-0.03,PATROL,NONE,13.95,20.64,OPTIMA,0.0
2.75,41.34,-51.39,80.0,0.07,PATROL,NONE,13.97,20.61,OPTIMA,0.0
2.76,41.35,-51.43,80.0,-0.03,PATROL,NONE,13.97,20.62,OPTIMA,0.0
2.77,41.36,-51.46,80.0,-0.07,PATROL,NONE,13.93,20.68,OPTIMA,0.0
2.78,41.37,-51.5,80.0,0.03,PATROL,NONE,13.91,20.71,OPTIMA,0.0
2.79,41.38,-51.54,80.0,-0.04,PATROL,NONE,13.89,20.73,OPTIMA,0.0
2.8,41.39,-51.57,80.0,-0.18,PATROL,NONE,13.81,20.85,OPTIMA,0.0
2.81,41.4,-51.61,80.0,-0.09,PATROL,NONE,13.81,20.85,OPTIMA,0.0
2.82,41.41,-51.65,80.0,-0.05,PATROL,NONE,13.81,20.85,OPTIMA,0.0
2.83,41.42,-51.69,80.0,-0.04,PATROL,NONE,13.81,20.85,OPTIMA,0.0
2.84,41.43,-51.72,80.0,-0.04,PATROL,NONE,13.82,20.84,OPTIMA,0.0
2.85,41.44,-51.76,80.0,0.05,PATROL,NONE,13.82,20.84,OPTIMA,0.0
2.86,41.45,-51.8,80.0,-0.03,PATROL,NONE,13.81,20.85,OPTIMA,0.0
2.87,41.46,-51.83,80.0,-0.07,PATROL,NONE,13.75,20.94,OPTIMA,0.0
2.88,41.47,-51.87,31.36,-0.06,PATROL,NONE,13.72,8.23,OPTIMA,0.0
2.89,41.48,-51.91,31.33,-0.16,PATROL,NONE,13.7,8.23,OPTIMA,0.0
2.9,41.49,-51.94,31.15,-0.06,PATROL,NONE,13.7,8.19,OPTIMA,0.0
2.91,41.5,-51.98,31.16,-0.06,PATROL,NONE,13.7,8.19,OPTIMA,0.0
2.92,41.51,-52.02,31.17,-0.01,PATROL,NONE,13.7,8.19,OPTIMA,0.0
2.93,41.51,-52.05,42.98,-0.01,PATROL,NONE,13.74,11.26,OPTIMA,0.0
2.94,41.52,-52.09,42.84,-0.02,PATROL,NONE,13.76,11.21,OPTIMA,0.0
2.95,41.53,-52.13,42.7,-0.03,PATROL,NONE,13.78,11.16,OPTIMA,0.0
2.96,41.54,-52.17,42.62,-0.03,PATROL,NONE,13.79,11.13,OPTIMA,0.0
2.97,41.55,-52.2,42.54,-0.03,PATROL,NONE,13.8,11.1,OPTIMA,0.0
2.98,41.56,-52.24,42.46,-0.03,PATROL,NONE,13.8,11.07,OPTIMA,0.0
2.99,41.57,-52.28,33.25,-0.03,PATROL,NONE,13.81,8.67,OPTIMA,0.0
3.0,41.58,-52.31,33.17,-0.03,PATROL,NONE,13.81,8.64,OPTIMA,0.0
3.01,41.59,-52.35,33.13,-0.03,PATROL,NONE,13.82,8.63,OPTIMA,0.0
3.02,41.6,-52.39,33.13,-0.03,PATROL,NONE,13.82,8.63,OPTIMA,0.0
3.03,41.61,-52.43,42.19,-0.03,PATROL,NONE,13.82,10.99,OPTIMA,0.0
3.04,41.62,-52.46,30.7,-0.03,PATROL,NONE,13.82,7.99,OPTIMA,0.0
3.05,41.63,-52.5,30.68,0.07,PATROL,NONE,13.82,7.99,OPTIMA,0.0
3.06,41.64,-52.54,30.53,-0.02,PATROL,NONE,13.81,7.96,OPTIMA,0.0
3.07,41.65,-52.57,30.55,-0.06,PATROL,NONE,13.75,8.0,OPTIMA,0.0
3.08,41.66,-52.61,45.27,-0.06,PATROL,NONE,13.72,11.88,OPTIMA,0.0
3.09,41.67,-52.65,42.05,-0.05,PATROL,NONE,13.7,11.05,OPTIMA,0.0
3.1,41.67,-52.68,42.08,-0.15,PATROL,NONE,13.68,11.07,OPTIMA,0.0
3.11,41.68,-52.72,42.07,-0.05,PATROL,NONE,13.68,11.07,OPTIMA,0.0
3.12,41.69,-52.76,41.99,-0.02,PATROL,NONE,13.73,11.01,OPTIMA,0.0
3.13,41.7,-52.8,41.91,-0.02,PATROL,NONE,13.75,10.97,OPTIMA,0.0
3.14,41.71,-52.83,41.83,-0.03,PATROL,NONE,13.77,10.94,OPTIMA,0.0
3.15,41.72,-52.87,41.75,-0.03,PATROL,NONE,13.78,10.91,OPTIMA,0.0
3.16,41.73,-52.91,41.67,0.06,PATROL,NONE,13.79,10.88,OPTIMA,0.0
3.17,41.74,-52.94,41.63,-0.03,PATROL,NONE,13.78,10.87,OPTIMA,0.0
3.18,41.75,-52.98,45.42,-0.17,PATROL,NONE,13.73,11.91,OPTIMA,0.0
3.19,41.76,-53.02,45.42,-0.07,PATROL,NONE,13.73,11.91,OPTIMA,0.0
3.2,41.76,-53.06,45.46,-0.03,PATROL,NONE,13.76,11.89,OPTIMA,0.0
3.21,41.77,-53.09,45.44,-0.03,PATROL,NONE,13.78,11.88,OPTIMA,0.0
3.22,41.78,-53.13,32.25,-0.04,PATROL,NONE,13.79,8.42,OPTIMA,0.0
3.23,41.79,-53.17,32.1,-0.04,PATROL,NONE,13.8,8.38,OPTIMA,0.0
3.24,41.8,-53.21,32.08,-0.04,PATROL,NONE,13.8,8.37,OPTIMA,0.0
3.25,41.81,-53.24,32.09,-0.15,PATROL,NONE,13.81,8.37,OPTIMA,0.0
3.26,41.81,-53.28,41.5,-0.06,PATROL,NONE,13.81,10.82,OPTIMA,0.0
3.27,41.82,-53.32,80.0,-0.02,PATROL,NONE,13.88,20.75,OPTIMA,0.0
3.28,41.83,-53.36,80.0,-0.02,PATROL,NONE,13.92,20.68,OPTIMA,0.0
3.29,41.84,-53.39,80.0,-0.03,PATROL,NONE,13.95,20.65,OPTIMA,0.0
3.3,41.85,-53.43,80.0,0.07,PATROL,NONE,13.97,20.61,OPTIMA,0.0
