Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
32.68,-103.81,-49.33,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.69,-103.81,-49.22,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.7,-103.81,-49.11,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.71,-103.81,-49.0,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.72,-103.81,-48.89,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.73,-103.82,-48.78,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.74,-103.82,-48.67,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.75,-103.82,-48.56,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.76,-103.82,-48.45,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.77,-103.82,-48.34,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.78,-103.82,-48.22,80.0,0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.79,-103.82,-48.11,80.0,-0.01,PATROL,NONE,39.58,7.28,RESTORED,9.98
32.8,-103.83,-48.0,80.0,-0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.81,-103.83,-47.89,80.0,0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
32.82,-103.83,-47.78,80.0,-0.03,PATROL,NONE,39.39,7.31,RESTORED,9.98
32.83,-103.83,-47.67,80.0,-0.04,PATROL,NONE,39.27,7.33,RESTORED,9.98
32.84,-103.83,-47.56,80.0,-0.04,PATROL,NONE,39.22,7.34,RESTORED,9.98
32.85,-103.83,-47.45,80.0,-0.16,PATROL,NONE,39.18,7.35,RESTORED,9.98
32.86,-103.84,-47.34,80.0,-0.1,PATROL,NONE,39.18,7.35,RESTORED,9.98
32.87,-103.84,-47.23,80.0,-0.03,PATROL,NONE,39.32,7.33,RESTORED,9.98
32.88,-103.84,-47.12,80.0,-0.02,PATROL,NONE,39.37,7.32,RESTORED,9.98
32.89,-103.84,-47.01,80.0,-0.02,PATROL,NONE,39.41,7.31,RESTORED,9.98
32.9,-103.84,-46.9,80.0,-0.02,PATROL,NONE,39.44,7.3,RESTORED,9.98
32.91,-103.84,-46.79,80.0,-0.03,PATROL,NONE,39.47,7.3,RESTORED,9.98
32.92,-103.84,-46.68,80.0,-0.04,PATROL,NONE,39.49,7.29,RESTORED,9.98
32.93,-103.84,-46.57,80.0,-0.05,PATROL,NONE,39.51,7.29,RESTORED,9.98
32.94,-103.84,-46.46,80.0,-0.05,PATROL,NONE,39.52,7.29,RESTORED,9.98
32.95,-103.85,-46.35,80.0,-0.05,PATROL,NONE,39.53,7.29,RESTORED,9.98
32.96,-103.85,-46.24,80.0,-0.05,PATROL,NONE,39.54,7.28,RESTORED,9.98
32.97,-103.85,-46.13,80.0,-0.05,PATROL,NONE,39.55,7.28,RESTORED,9.98
32.98,-103.85,-46.02,80.0,-0.04,PATROL,NONE,39.55,7.28,RESTORED,9.98
32.99,-103.85,-45.91,80.0,-0.01,PATROL,NONE,39.56,7.28,RESTORED,9.98
33.0,-103.85,-45.8,80.0,-0.02,PATROL,NONE,39.56,7.28,RESTORED,9.98
33.01,-103.85,-45.68,80.0,-0.01,PATROL,NONE,39.56,7.28,RESTORED,9.98
33.02,-103.85,-45.57,80.0,0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.03,-103.85,-45.46,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.04,-103.85,-45.35,80.0,0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.05,-103.85,-45.24,80.0,0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.06,-103.85,-45.13,80.0,0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.07,-103.85,-45.02,80.0,0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.08,-103.85,-44.91,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.09,-103.86,-44.8,80.0,0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.1,-103.86,-44.69,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.11,-103.86,-44.58,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.12,-103.86,-44.47,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.13,-103.86,-44.35,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.14,-103.86,-44.24,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.15,-103.86,-44.13,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.16,-103.86,-44.02,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.17,-103.86,-43.91,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.18,-103.86,-43.8,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.19,-103.86,-43.69,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.2,-103.86,-43.58,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.21,-103.86,-43.47,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.22,-103.86,-43.36,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.23,-103.86,-43.25,80.0,0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.24,-103.86,-43.14,80.0,0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.25,-103.87,-43.02,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.26,-103.87,-42.91,80.0,0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.27,-103.87,-42.8,80.0,0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.28,-103.87,-42.69,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.29,-103.87,-42.58,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.3,-103.87,-42.47,30.12,-0.01,PATROL,NONE,39.57,2.74,RESTORED,9.98
33.31,-103.87,-42.36,80.0,-0.01,PATROL,NONE,39.58,7.28,RESTORED,9.98
33.32,-103.87,-42.25,30.12,-0.02,PATROL,NONE,39.57,2.74,RESTORED,9.98
33.33,-103.87,-42.14,30.12,-0.03,PATROL,NONE,39.57,2.74,RESTORED,9.98
33.34,-103.87,-42.03,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.35,-103.87,-41.92,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.36,-103.87,-41.81,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.37,-103.87,-41.69,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.38,-103.87,-41.58,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.39,-103.87,-41.47,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.4,-103.87,-41.36,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.41,-103.87,-41.25,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.42,-103.87,-41.14,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.43,-103.87,-41.03,80.0,-0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.44,-103.87,-40.92,80.0,0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.45,-103.87,-40.81,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.46,-103.87,-40.7,80.0,0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.47,-103.87,-40.59,80.0,0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.48,-103.87,-40.48,80.0,0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.49,-103.87,-40.37,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.5,-103.87,-40.25,80.0,0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.51,-103.88,-40.14,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.52,-103.88,-40.03,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.53,-103.88,-39.92,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.54,-103.88,-39.81,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.55,-103.88,-39.7,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.56,-103.88,-39.59,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.57,-103.88,-39.48,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.58,-103.88,-39.37,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.59,-103.88,-39.26,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.6,-103.88,-39.15,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.61,-103.88,-39.04,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.62,-103.88,-38.92,52.72,-0.02,PATROL,NONE,39.57,4.8,RESTORED,9.98
33.63,-103.88,-38.81,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.64,-103.88,-38.7,80.0,0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.65,-103.88,-38.59,80.0,0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.66,-103.88,-38.48,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.67,-103.88,-38.37,80.0,-0.11,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.68,-103.88,-38.26,80.0,0.08,PATROL,NONE,39.58,7.28,RESTORED,9.98
33.69,-103.88,-38.15,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.7,-103.87,-38.04,80.0,0.01,PATROL,NONE,39.58,7.28,RESTORED,9.98
33.71,-103.87,-37.93,80.0,0.14,PATROL,NONE,39.43,7.3,RESTORED,9.98
33.72,-103.87,-37.82,80.0,0.0,PATROL,NONE,39.42,7.31,RESTORED,9.98
33.73,-103.87,-37.71,80.0,-0.06,PATROL,NONE,39.43,7.3,RESTORED,9.98
33.74,-103.87,-37.6,80.0,-0.02,PATROL,NONE,39.38,7.31,RESTORED,9.98
33.75,-103.87,-37.49,80.0,0.01,PATROL,NONE,39.36,7.32,RESTORED,9.98
33.76,-103.87,-37.38,80.0,0.12,PATROL,NONE,39.33,7.32,RESTORED,9.98
33.77,-103.87,-37.27,80.0,0.1,PATROL,NONE,39.33,7.32,RESTORED,9.98
33.78,-103.87,-37.16,80.0,0.02,PATROL,NONE,39.42,7.31,RESTORED,9.98
33.79,-103.87,-37.05,80.0,-0.02,PATROL,NONE,39.45,7.3,RESTORED,9.98
33.8,-103.87,-36.93,80.0,-0.02,PATROL,NONE,39.47,7.3,RESTORED,9.98
33.81,-103.87,-36.82,80.0,-0.02,PATROL,NONE,39.49,7.29,RESTORED,9.98
33.82,-103.87,-36.71,80.0,-0.02,PATROL,NONE,39.51,7.29,RESTORED,9.98
33.83,-103.87,-36.6,80.0,-0.01,PATROL,NONE,39.52,7.29,RESTORED,9.98
33.84,-103.87,-36.49,80.0,0.0,PATROL,NONE,39.53,7.28,RESTORED,9.98
33.85,-103.87,-36.38,80.0,0.01,PATROL,NONE,39.54,7.28,RESTORED,9.98
33.86,-103.87,-36.27,80.0,0.02,PATROL,NONE,39.55,7.28,RESTORED,9.98
33.87,-103.87,-36.16,80.0,0.02,PATROL,NONE,39.55,7.28,RESTORED,9.98
33.88,-103.87,-36.05,80.0,0.03,PATROL,NONE,39.56,7.28,RESTORED,9.98
33.89,-103.87,-35.94,80.0,0.02,PATROL,NONE,39.56,7.28,RESTORED,9.98
33.9,-103.88,-35.83,80.0,0.01,PATROL,NONE,39.56,7.28,RESTORED,9.98
33.91,-103.88,-35.72,80.0,-0.01,PATROL,NONE,39.56,7.28,RESTORED,9.98
33.92,-103.88,-35.61,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.93,-103.88,-35.5,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.94,-103.88,-35.38,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.95,-103.88,-35.27,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.96,-103.88,-35.16,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.97,-103.88,-35.05,80.0,-0.06,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.98,-103.88,-34.94,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
33.99,-103.88,-34.83,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.0,-103.88,-34.72,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.01,-103.88,-34.61,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.02,-103.88,-34.5,80.0,-0.12,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.03,-103.87,-34.39,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.04,-103.87,-34.28,80.0,0.08,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.05,-103.87,-34.17,80.0,0.05,PATROL,NONE,39.53,7.28,RESTORED,9.98
34.06,-103.87,-34.05,80.0,0.04,PATROL,NONE,39.54,7.28,RESTORED,9.98
34.07,-103.87,-33.94,80.0,0.03,PATROL,NONE,39.55,7.28,RESTORED,9.98
34.08,-103.87,-33.83,80.0,0.03,PATROL,NONE,39.55,7.28,RESTORED,9.98
34.09,-103.87,-33.72,80.0,-0.09,PATROL,NONE,39.56,7.28,RESTORED,9.98
34.1,-103.87,-33.61,80.0,-0.02,PATROL,NONE,39.56,7.28,RESTORED,9.98
34.11,-103.87,-33.5,80.0,0.02,PATROL,NONE,39.45,7.3,RESTORED,9.98
34.12,-103.87,-33.39,80.0,0.03,PATROL,NONE,39.41,7.31,RESTORED,9.98
34.13,-103.87,-33.28,80.0,0.03,PATROL,NONE,39.38,7.31,RESTORED,9.98
34.14,-103.87,-33.17,80.0,0.14,PATROL,NONE,39.35,7.32,RESTORED,9.98
34.15,-103.87,-33.06,80.0,0.12,PATROL,NONE,39.35,7.32,RESTORED,9.98
34.16,-103.87,-32.95,80.0,0.03,PATROL,NONE,39.43,7.3,RESTORED,9.98
34.17,-103.87,-32.84,80.0,-0.02,PATROL,NONE,39.46,7.3,RESTORED,9.98
34.18,-103.87,-32.73,80.0,-0.04,PATROL,NONE,39.48,7.29,RESTORED,9.98
34.19,-103.87,-32.62,80.0,-0.05,PATROL,NONE,39.5,7.29,RESTORED,9.98
34.2,-103.87,-32.51,30.12,-0.16,PATROL,NONE,39.51,2.74,RESTORED,9.98
34.21,-103.87,-32.4,30.12,-0.01,PATROL,NONE,39.51,2.74,RESTORED,9.98
34.22,-103.87,-32.29,30.12,0.08,PATROL,NONE,39.52,2.74,RESTORED,9.98
34.23,-103.87,-32.18,30.12,0.04,PATROL,NONE,39.5,2.75,RESTORED,9.98
34.24,-103.87,-32.07,30.12,0.01,PATROL,NONE,39.52,2.74,RESTORED,9.98
34.25,-103.87,-31.95,80.0,0.01,PATROL,NONE,39.53,7.29,RESTORED,9.98
34.26,-103.87,-31.84,80.0,0.01,PATROL,NONE,39.54,7.28,RESTORED,9.98
34.27,-103.87,-31.73,80.0,0.02,PATROL,NONE,39.54,7.28,RESTORED,9.98
34.28,-103.87,-31.62,80.0,0.02,PATROL,NONE,39.55,7.28,RESTORED,9.98
34.29,-103.87,-31.51,80.0,0.03,PATROL,NONE,39.56,7.28,RESTORED,9.98
34.3,-103.87,-31.4,80.0,0.02,PATROL,NONE,39.56,7.28,RESTORED,9.98
34.31,-103.87,-31.29,80.0,0.02,PATROL,NONE,39.56,7.28,RESTORED,9.98
34.32,-103.87,-31.18,80.0,-0.01,PATROL,NONE,39.56,7.28,RESTORED,9.98
34.33,-103.87,-31.07,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.34,-103.87,-30.96,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.35,-103.87,-30.85,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.36,-103.87,-30.74,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.37,-103.87,-30.63,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.38,-103.87,-30.51,80.0,-0.06,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.39,-103.87,-30.4,80.0,-0.17,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.4,-103.87,-30.29,80.0,-0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.41,-103.87,-30.18,80.0,0.03,PATROL,NONE,39.58,7.28,RESTORED,9.98
34.42,-103.87,-30.07,80.0,0.02,PATROL,NONE,39.53,7.29,RESTORED,9.98
34.43,-103.87,-29.96,80.0,-0.01,PATROL,NONE,39.54,7.28,RESTORED,9.98
34.44,-103.87,-29.85,80.0,-0.01,PATROL,NONE,39.55,7.28,RESTORED,9.98
34.45,-103.87,-29.74,80.0,-0.11,PATROL,NONE,39.55,7.28,RESTORED,9.98
34.46,-103.87,-29.63,80.0,0.0,PATROL,NONE,39.55,7.28,RESTORED,9.98
34.47,-103.87,-29.52,80.0,0.01,PATROL,NONE,39.55,7.28,RESTORED,9.98
34.48,-103.87,-29.41,80.0,-0.0,PATROL,NONE,39.55,7.28,RESTORED,9.98
34.49,-103.87,-29.3,80.0,0.06,PATROL,NONE,39.42,7.31,RESTORED,9.98
34.5,-103.87,-29.19,80.0,0.08,PATROL,NONE,39.39,7.31,RESTORED,9.98
34.51,-103.87,-29.08,80.0,0.08,PATROL,NONE,39.36,7.32,RESTORED,9.98
34.52,-103.87,-28.97,80.0,0.08,PATROL,NONE,39.33,7.32,RESTORED,9.98
34.53,-103.87,-28.86,80.0,0.04,PATROL,NONE,39.32,7.32,RESTORED,9.98
34.54,-103.87,-28.75,80.0,0.15,PATROL,NONE,39.3,7.33,RESTORED,9.98
34.55,-103.87,-28.64,80.0,0.13,PATROL,NONE,39.3,7.33,RESTORED,9.98
34.56,-103.87,-28.53,35.15,0.04,PATROL,NONE,39.4,3.21,RESTORED,9.98
34.57,-103.87,-28.41,80.0,-0.01,PATROL,NONE,39.43,7.3,RESTORED,9.98
34.58,-103.87,-28.3,80.0,-0.03,PATROL,NONE,39.46,7.3,RESTORED,9.98
34.59,-103.87,-28.19,30.12,-0.04,PATROL,NONE,39.48,2.75,RESTORED,9.98
34.6,-103.87,-28.08,30.12,-0.04,PATROL,NONE,39.5,2.75,RESTORED,9.98
34.61,-103.87,-27.97,30.12,-0.03,PATROL,NONE,39.52,2.74,RESTORED,9.98
34.62,-103.87,-27.86,30.12,-0.03,PATROL,NONE,39.53,2.74,RESTORED,9.98
34.63,-103.87,-27.75,30.12,-0.03,PATROL,NONE,39.54,2.74,RESTORED,9.98
34.64,-103.87,-27.64,30.12,-0.02,PATROL,NONE,39.54,2.74,RESTORED,9.98
34.65,-103.87,-27.53,30.12,-0.01,PATROL,NONE,39.55,2.74,RESTORED,9.98
34.66,-103.87,-27.42,30.12,-0.0,PATROL,NONE,39.56,2.74,RESTORED,9.98
34.67,-103.87,-27.31,30.12,0.01,PATROL,NONE,39.56,2.74,RESTORED,9.98
34.68,-103.87,-27.2,30.12,0.01,PATROL,NONE,39.56,2.74,RESTORED,9.98
34.69,-103.87,-27.09,30.12,0.01,PATROL,NONE,39.56,2.74,RESTORED,9.98
34.7,-103.87,-26.98,30.12,0.01,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.71,-103.87,-26.87,30.12,0.01,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.72,-103.87,-26.76,30.12,0.0,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.73,-103.87,-26.64,30.12,-0.0,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.74,-103.87,-26.53,30.12,-0.01,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.75,-103.87,-26.42,30.12,-0.02,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.76,-103.87,-26.31,30.12,-0.03,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.77,-103.87,-26.2,30.12,-0.04,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.78,-103.87,-26.09,30.12,-0.04,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.79,-103.87,-25.98,30.12,-0.05,PATROL,NONE,39.57,2.74,RESTORED,9.98
34.8,-103.87,-25.87,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.81,-103.87,-25.76,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.82,-103.87,-25.65,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.83,-103.87,-25.54,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.84,-103.87,-25.43,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.85,-103.87,-25.31,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.86,-103.87,-25.2,80.0,0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.87,-103.87,-25.09,80.0,0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.88,-103.87,-24.98,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.89,-103.87,-24.87,80.0,-0.09,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.9,-103.87,-24.76,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
34.91,-103.87,-24.65,80.0,0.03,PATROL,NONE,39.46,7.3,RESTORED,9.98
34.92,-103.87,-24.54,80.0,0.19,PATROL,NONE,39.42,7.31,RESTORED,9.98
34.93,-103.87,-24.43,80.0,0.1,PATROL,NONE,39.41,7.31,RESTORED,9.98
34.94,-103.87,-24.32,80.0,0.05,PATROL,NONE,39.47,7.3,RESTORED,9.98
34.95,-103.87,-24.21,80.0,-0.09,PATROL,NONE,39.49,7.29,RESTORED,9.98
34.96,-103.87,-24.1,80.0,-0.09,PATROL,NONE,39.49,7.29,RESTORED,9.98
34.97,-103.87,-23.99,80.0,0.07,PATROL,NONE,39.41,7.31,RESTORED,9.98
34.98,-103.87,-23.88,80.0,0.09,PATROL,NONE,39.41,7.31,RESTORED,9.98
34.99,-103.87,-23.77,80.0,0.02,PATROL,NONE,39.46,7.3,RESTORED,9.98
35.0,-103.87,-23.66,80.0,-0.02,PATROL,NONE,39.49,7.29,RESTORED,9.98
35.01,-103.87,-23.54,80.0,-0.13,PATROL,NONE,39.5,7.29,RESTORED,9.98
35.02,-103.86,-23.43,80.0,-0.11,PATROL,NONE,39.5,7.29,RESTORED,9.98
35.03,-103.86,-23.32,80.0,-0.04,PATROL,NONE,39.42,7.31,RESTORED,9.98
35.04,-103.86,-23.21,80.0,0.12,PATROL,NONE,39.38,7.31,RESTORED,9.98
35.05,-103.86,-23.1,80.0,0.12,PATROL,NONE,39.38,7.31,RESTORED,9.98
35.06,-103.86,-22.99,80.0,0.06,PATROL,NONE,39.45,7.3,RESTORED,9.98
35.07,-103.86,-22.88,80.0,0.03,PATROL,NONE,39.47,7.3,RESTORED,9.98
35.08,-103.86,-22.77,80.0,-0.09,PATROL,NONE,39.49,7.29,RESTORED,9.98
35.09,-103.86,-22.66,80.0,0.01,PATROL,NONE,39.49,7.29,RESTORED,9.98
35.1,-103.86,-22.55,80.0,0.11,PATROL,NONE,39.49,7.29,RESTORED,9.98
35.11,-103.86,-22.44,80.0,0.07,PATROL,NONE,39.49,7.29,RESTORED,9.98
35.12,-103.86,-22.33,80.0,0.04,PATROL,NONE,39.51,7.29,RESTORED,9.98
35.13,-103.86,-22.22,80.0,0.01,PATROL,NONE,39.52,7.29,RESTORED,9.98
35.14,-103.86,-22.11,80.0,-0.0,PATROL,NONE,39.53,7.29,RESTORED,9.98
35.15,-103.86,-22.0,80.0,-0.01,PATROL,NONE,39.54,7.28,RESTORED,9.98
35.16,-103.86,-21.89,80.0,-0.02,PATROL,NONE,39.55,7.28,RESTORED,9.98
35.17,-103.86,-21.78,80.0,-0.03,PATROL,NONE,39.55,7.28,RESTORED,9.98
35.18,-103.86,-21.67,80.0,-0.04,PATROL,NONE,39.56,7.28,RESTORED,9.98
35.19,-103.86,-21.55,80.0,-0.04,PATROL,NONE,39.56,7.28,RESTORED,9.98
35.2,-103.86,-21.44,80.0,-0.05,PATROL,NONE,39.56,7.28,RESTORED,9.98
35.21,-103.86,-21.33,80.0,-0.05,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.22,-103.86,-21.22,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.23,-103.86,-21.11,80.0,-0.04,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.24,-103.86,-21.0,80.0,-0.03,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.25,-103.86,-20.89,80.0,-0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.26,-103.86,-20.78,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.27,-103.86,-20.67,80.0,-0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.28,-103.86,-20.56,80.0,0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.29,-103.86,-20.45,80.0,0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.3,-103.86,-20.34,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.31,-103.86,-20.23,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.32,-103.86,-20.11,80.0,0.02,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.33,-103.86,-20.0,80.0,0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.34,-103.86,-19.89,80.0,0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.35,-103.86,-19.78,80.0,0.0,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.36,-103.86,-19.67,80.0,-0.01,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.37,-103.86,-19.56,80.0,-0.12,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.38,-103.86,-19.45,80.0,-0.11,PATROL,NONE,39.57,7.28,RESTORED,9.98
35.39,-103.86,-19.34,80.0,-0.04,PATROL,NONE,39.46,7.3,RESTORED,9.98
35.4,-103.86,-19.23,80.0,0.0,PATROL,NONE,39.42,7.31,RESTORED,9.98
35.41,-103.86,-19.12,80.0,0.12,PATROL,NONE,39.38,7.31,RESTORED,9.98
35.42,-103.86,-19.01,80.0,0.1,PATROL,NONE,39.38,7.31,RESTORED,9.98
35.43,-103.86,-18.9,80.0,0.03,PATROL,NONE,39.45,7.3,RESTORED,9.98
35.44,-103.86,-18.79,80.0,-0.01,PATROL,NONE,39.47,7.3,RESTORED,9.98
35.45,-103.86,-18.68,80.0,-0.02,PATROL,NONE,39.49,7.29,RESTORED,9.98
35.46,-103.86,-18.57,80.0,-0.02,PATROL,NONE,39.51,7.29,RESTORED,9.98
35.47,-103.86,-18.45,80.0,-0.01,PATROL,NONE,39.52,7.29,RESTORED,9.98
