Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
0.01,40.0,-44.27,4.21,-30.89,PATROL,NONE,0.0,42.11,OPTIMA,0.0
0.02,40.0,-44.27,4.21,-0.03,PATROL,NONE,0.0,42.11,OPTIMA,0.0
0.03,40.0,-44.27,4.21,0.03,PATROL,NONE,0.4,37.78,OPTIMA,0.0
0.04,40.0,-44.27,4.21,-0.02,PATROL,NONE,0.6,25.16,OPTIMA,0.0
0.05,40.0,-44.27,4.21,0.03,PATROL,NONE,0.8,18.86,OPTIMA,0.0
0.06,40.0,-44.27,4.21,0.0,PATROL,NONE,1.0,15.09,OPTIMA,0.0
0.07,40.0,-44.27,4.21,-0.13,PATROL,NONE,1.21,12.57,OPTIMA,0.0
0.08,40.0,-44.27,4.21,0.2,PATROL,NONE,1.41,10.78,OPTIMA,0.0
0.09,40.0,-44.27,4.21,-0.16,PATROL,NONE,1.61,9.43,OPTIMA,0.0
0.1,40.0,-44.27,4.21,0.04,PATROL,NONE,1.81,8.38,OPTIMA,0.0
0.11,40.0,-44.27,4.21,0.11,PATROL,NONE,2.01,7.54,OPTIMA,0.0
0.12,40.0,-44.27,4.21,-0.06,PATROL,NONE,2.21,6.85,OPTIMA,0.0
0.13,40.0,-44.27,4.21,-0.07,PATROL,NONE,2.41,6.28,OPTIMA,0.0
0.14,40.0,-44.27,4.21,-0.06,PATROL,NONE,2.61,5.8,OPTIMA,0.0
0.15,40.0,-44.27,4.21,0.12,PATROL,NONE,2.81,5.39,OPTIMA,0.0
0.16,40.0,-44.27,4.04,-0.06,PATROL,NONE,3.02,4.83,OPTIMA,0.0
0.17,40.0,-44.27,4.03,0.21,PATROL,NONE,3.22,4.51,OPTIMA,0.0
0.18,40.0,-44.27,4.02,-0.21,PATROL,NONE,3.42,4.23,OPTIMA,0.0
0.19,40.0,-44.27,4.01,0.11,PATROL,NONE,3.62,3.98,OPTIMA,0.0
0.2,40.0,-44.27,3.99,-0.08,PATROL,NONE,3.82,3.76,OPTIMA,0.0
0.21,40.0,-44.27,3.99,0.08,PATROL,NONE,4.02,3.57,OPTIMA,0.0
0.22,40.0,-44.27,4.23,-0.06,PATROL,NONE,4.22,3.6,OPTIMA,0.0
0.23,40.0,-44.27,4.23,-0.5,PATROL,NONE,4.42,3.44,OPTIMA,0.0
0.24,40.0,-44.28,4.22,0.59,PATROL,NONE,4.51,3.36,OPTIMA,0.0
0.25,40.0,-44.29,4.21,-0.1,PATROL,NONE,4.74,3.2,OPTIMA,0.0
0.26,40.0,-44.3,3.95,0.18,PATROL,NONE,4.95,2.87,OPTIMA,0.0
0.27,40.0,-44.31,3.94,-0.37,PATROL,NONE,5.17,2.74,OPTIMA,0.0
0.28,40.0,-44.33,3.92,-0.4,PATROL,NONE,5.4,2.62,OPTIMA,0.0
0.29,40.01,-44.34,3.91,0.48,PATROL,NONE,5.61,2.51,OPTIMA,0.0
0.3,40.01,-44.36,3.89,0.16,PATROL,NONE,5.81,2.41,OPTIMA,0.0
0.31,40.01,-44.38,3.87,-0.2,PATROL,NONE,6.01,2.32,OPTIMA,0.0
0.32,40.01,-44.39,3.86,-0.11,PATROL,NONE,6.22,2.23,OPTIMA,0.0
0.33,40.01,-44.41,3.84,0.0,PATROL,NONE,6.42,2.15,OPTIMA,0.0
0.34,40.01,-44.43,3.82,-0.1,PATROL,NONE,6.62,2.08,OPTIMA,0.0
0.35,40.01,-44.45,3.81,-0.06,PATROL,NONE,6.82,2.01,OPTIMA,0.0
0.36,40.01,-44.47,3.78,0.36,PATROL,NONE,7.02,1.94,OPTIMA,0.0
0.37,40.01,-44.49,3.76,0.04,PATROL,NONE,7.22,1.88,OPTIMA,0.0
0.38,40.01,-44.51,3.98,-0.21,PATROL,NONE,7.42,1.93,OPTIMA,0.0
0.39,40.01,-44.54,3.96,0.36,PATROL,NONE,7.62,1.87,OPTIMA,0.0
0.4,40.01,-44.56,3.93,-0.25,PATROL,NONE,7.83,1.81,OPTIMA,0.0
0.41,40.01,-44.58,3.91,-0.06,PATROL,NONE,8.03,1.75,OPTIMA,0.0
0.42,40.02,-44.61,3.89,0.14,PATROL,NONE,8.21,1.7,OPTIMA,0.0
0.43,40.02,-44.63,3.86,0.18,PATROL,NONE,8.44,1.65,OPTIMA,0.0
0.44,40.02,-44.66,3.84,-0.15,PATROL,NONE,8.62,1.6,OPTIMA,0.0
0.45,40.02,-44.68,3.81,-0.22,PATROL,NONE,8.83,1.55,OPTIMA,0.0
0.46,40.02,-44.71,3.79,0.18,PATROL,NONE,9.05,1.51,OPTIMA,0.0
0.47,40.02,-44.74,3.76,0.11,PATROL,NONE,9.24,1.47,OPTIMA,0.0
0.48,40.03,-44.76,3.74,-0.09,PATROL,NONE,9.44,1.43,OPTIMA,0.0
0.49,40.03,-44.79,3.71,-0.1,PATROL,NONE,9.64,1.39,OPTIMA,0.0
0.5,40.03,-44.82,3.68,-0.0,PATROL,NONE,9.84,1.35,OPTIMA,0.0
0.51,40.03,-44.85,3.65,0.1,PATROL,NONE,10.04,1.31,OPTIMA,0.0
0.52,40.03,-44.88,3.62,0.02,PATROL,NONE,10.25,1.27,OPTIMA,0.0
0.53,40.03,-44.9,3.6,-0.03,PATROL,NONE,10.45,1.24,OPTIMA,0.0
0.54,40.04,-44.93,3.57,0.07,PATROL,NONE,10.66,1.2,OPTIMA,0.0
0.55,40.04,-44.96,3.54,-0.06,PATROL,NONE,10.82,1.18,OPTIMA,0.0
0.56,40.04,-44.99,3.24,-0.15,PATROL,NONE,11.03,1.06,OPTIMA,0.0
0.57,40.05,-45.03,3.19,0.21,PATROL,NONE,11.25,1.02,OPTIMA,0.0
0.58,40.05,-45.06,3.16,-0.02,PATROL,NONE,11.42,1.0,OPTIMA,0.0
0.59,40.05,-45.09,3.13,-0.33,PATROL,NONE,11.63,0.97,OPTIMA,0.0
0.6,40.05,-45.12,3.1,-0.26,PATROL,NONE,11.87,0.94,OPTIMA,0.0
0.61,40.05,-45.16,3.07,-0.09,PATROL,NONE,12.05,0.92,OPTIMA,0.0
0.62,40.06,-45.19,3.04,0.0,PATROL,NONE,12.27,0.89,OPTIMA,0.0
0.63,40.06,-45.23,3.01,-0.12,PATROL,NONE,12.43,0.87,OPTIMA,0.0
0.64,40.06,-45.26,2.98,-0.02,PATROL,NONE,12.65,0.85,OPTIMA,0.0
0.65,40.06,-45.29,2.95,0.02,PATROL,NONE,12.86,0.83,OPTIMA,0.0
0.66,40.06,-45.33,3.17,0.25,PATROL,NONE,13.05,0.87,OPTIMA,0.0
0.67,40.07,-45.37,3.13,-0.1,PATROL,NONE,13.18,0.85,OPTIMA,0.0
0.68,40.07,-45.41,2.82,0.03,AEB_SOFT,NONE,13.48,0.75,OPTIMA,0.0
0.69,40.07,-45.45,2.77,-0.39,AEB_SOFT,NONE,13.6,0.73,OPTIMA,0.0
0.7,40.07,-45.48,2.73,-0.03,AEB_SOFT,NONE,13.49,0.73,OPTIMA,0.0
0.71,40.07,-45.52,2.69,-0.5,AEB_SOFT,NONE,13.29,0.73,OPTIMA,0.0
0.72,40.08,-45.56,2.65,0.89,AEB_SOFT,NONE,13.04,0.73,OPTIMA,0.0
0.73,40.08,-45.6,2.61,-0.63,AEB_SOFT,NONE,12.89,0.73,OPTIMA,0.0
0.74,40.08,-45.63,2.87,-0.04,PATROL,NONE,12.64,0.82,OPTIMA,0.0
0.75,40.08,-45.67,2.84,0.21,PATROL,NONE,12.49,0.82,OPTIMA,0.0
0.76,40.08,-45.7,2.81,-0.44,PATROL,NONE,12.67,0.8,OPTIMA,0.0
0.77,40.08,-45.74,2.77,1.08,PATROL,NONE,12.85,0.78,OPTIMA,0.0
0.78,40.09,-45.78,2.73,-0.72,PATROL,NONE,13.04,0.75,OPTIMA,0.0
0.79,40.09,-45.82,2.7,0.58,AEB_SOFT,NONE,13.25,0.73,OPTIMA,0.0
0.8,40.09,-45.85,2.66,-0.37,AEB_FULL,NONE,13.44,0.71,OPTIMA,0.0
0.81,40.09,-45.89,2.62,-0.54,AEB_FULL,NONE,13.27,0.71,OPTIMA,0.0
0.82,40.09,-45.93,2.59,-0.1,AEB_FULL,NONE,13.05,0.71,OPTIMA,0.0
0.83,40.09,-45.96,2.55,0.25,AEB_FULL,NONE,12.86,0.71,OPTIMA,0.0
0.84,40.09,-46.0,2.52,-0.23,AEB_FULL,NONE,12.66,0.72,OPTIMA,0.0
0.85,40.1,-46.03,2.48,0.19,AEB_FULL,NONE,12.45,0.72,OPTIMA,0.0
0.86,40.1,-46.07,2.45,-0.05,AEB_FULL,NONE,12.26,0.72,OPTIMA,0.0
0.87,40.1,-46.1,2.41,0.27,AEB_FULL,NONE,12.06,0.72,OPTIMA,0.0
0.88,40.1,-46.13,2.38,0.02,AEB_FULL,NONE,11.86,0.72,OPTIMA,0.0
0.89,40.1,-46.17,2.35,-0.48,AEB_FULL,NONE,11.66,0.73,OPTIMA,0.0
0.9,40.1,-46.2,2.32,-0.02,AEB_FULL,NONE,11.45,0.73,OPTIMA,0.0
0.91,40.1,-46.23,2.29,0.39,AEB_FULL,NONE,11.26,0.73,OPTIMA,0.0
0.92,40.1,-46.26,2.26,-0.47,AEB_FULL,NONE,11.07,0.73,OPTIMA,0.0
0.93,40.1,-46.29,2.23,0.32,AEB_FULL,NONE,10.83,0.74,OPTIMA,0.0
0.94,40.1,-46.32,2.2,0.36,AEB_FULL,NONE,10.66,0.74,OPTIMA,0.0
0.95,40.11,-46.35,2.17,-0.11,AEB_FULL,NONE,10.47,0.75,OPTIMA,0.0
0.96,40.11,-46.38,2.14,-0.39,AEB_FULL,NONE,10.25,0.75,OPTIMA,0.0
0.97,40.11,-46.4,2.12,0.13,AEB_FULL,NONE,10.04,0.76,OPTIMA,0.0
0.98,40.1,-46.43,2.09,-0.14,AEB_FULL,NONE,9.87,0.76,OPTIMA,0.0
0.99,40.1,-46.46,2.06,0.04,AEB_FULL,NONE,9.63,0.77,OPTIMA,0.0
1.0,40.1,-46.48,2.04,0.3,AEB_FULL,NONE,9.43,0.78,OPTIMA,0.0
1.01,40.1,-46.51,2.01,0.09,AEB_FULL,NONE,9.26,0.78,OPTIMA,0.0
1.02,40.1,-46.53,1.99,0.0,AEB_FULL,NONE,9.04,0.79,OPTIMA,0.0
1.03,40.1,-46.56,1.96,-0.09,AEB_FULL,NONE,8.85,0.8,OPTIMA,0.0
1.04,40.1,-46.58,1.94,-0.03,AEB_FULL,NONE,8.64,0.81,OPTIMA,0.0
1.05,40.1,-46.6,1.91,0.13,AEB_FULL,NONE,8.44,0.82,OPTIMA,0.0
1.06,40.1,-46.62,1.89,0.15,AEB_FULL,NONE,8.25,0.83,OPTIMA,0.0
1.07,40.11,-46.65,1.87,0.63,AEB_FULL,NONE,8.05,0.84,OPTIMA,0.0
1.08,40.11,-46.67,1.85,-0.73,AEB_FULL,NONE,7.85,0.85,OPTIMA,0.0
1.09,40.11,-46.69,1.83,0.43,AEB_FULL,NONE,7.64,0.86,OPTIMA,0.0
1.1,40.11,-46.71,1.81,-0.05,AEB_FULL,NONE,7.44,0.88,OPTIMA,0.0
1.11,40.11,-46.73,1.23,-0.33,AEB_FULL,NONE,7.24,0.61,OPTIMA,0.0
1.12,40.11,-46.75,1.77,-0.66,AEB_FULL,NONE,7.04,0.91,OPTIMA,0.0
1.13,40.11,-46.76,1.75,0.16,AEB_FULL,NONE,6.84,0.92,OPTIMA,0.0
1.14,40.11,-46.78,1.73,0.59,AEB_FULL,NONE,6.63,0.94,OPTIMA,0.0
1.15,40.11,-46.8,1.72,0.41,AEB_FULL,NONE,6.43,0.96,OPTIMA,0.0
1.16,40.11,-46.82,1.7,-0.65,AEB_FULL,NONE,6.22,0.98,OPTIMA,0.0
1.17,40.11,-46.83,1.68,0.12,AEB_FULL,NONE,6.04,1.0,OPTIMA,0.0
1.18,40.11,-46.85,1.67,-0.38,AEB_FULL,NONE,5.83,1.03,OPTIMA,0.0
1.19,40.11,-46.86,1.65,0.21,AEB_FULL,NONE,5.64,1.06,OPTIMA,0.0
1.2,40.11,-46.88,1.64,0.17,AEB_FULL,NONE,5.43,1.09,OPTIMA,0.0
1.21,40.11,-46.89,1.62,-0.15,AEB_FULL,NONE,5.22,1.12,OPTIMA,0.0
1.22,40.11,-46.9,1.61,-0.06,AEB_FULL,NONE,5.03,1.15,OPTIMA,0.0
1.23,40.11,-46.92,1.6,-0.03,AEB_FULL,NONE,4.83,1.19,OPTIMA,0.0
1.24,40.11,-46.93,1.59,-0.01,AEB_FULL,NONE,4.63,1.23,OPTIMA,0.0
1.25,40.11,-46.94,1.57,-0.0,AEB_FULL,NONE,4.42,1.28,OPTIMA,0.0
1.26,40.11,-46.95,1.56,-0.0,AEB_FULL,NONE,4.22,1.33,OPTIMA,0.0
1.27,40.11,-46.96,1.55,0.0,AEB_FULL,NONE,4.02,1.39,OPTIMA,0.0
1.28,40.11,-46.97,1.54,0.0,AEB_FULL,NONE,3.82,1.45,OPTIMA,0.0
1.29,40.11,-46.98,1.53,0.01,AEB_FULL,NONE,3.62,1.52,OPTIMA,0.0
1.3,40.11,-46.99,1.52,0.01,AEB_FULL,NONE,3.42,1.6,OPTIMA,0.0
1.31,40.11,-47.0,1.51,0.01,AEB_FULL,NONE,3.22,1.69,OPTIMA,0.0
1.32,40.11,-47.01,1.51,0.01,AEB_FULL,NONE,3.02,1.8,OPTIMA,0.0
1.33,40.11,-47.02,1.5,0.01,AEB_FULL,NONE,2.82,1.92,OPTIMA,0.0
1.34,40.11,-47.02,1.49,0.01,AEB_FULL,NONE,2.61,2.05,OPTIMA,0.0
1.35,40.11,-47.03,1.48,0.01,AEB_FULL,NONE,2.41,2.21,OPTIMA,0.0
1.36,40.11,-47.04,1.48,0.01,AEB_FULL,NONE,2.21,2.41,OPTIMA,0.0
1.37,40.11,-47.04,1.47,0.01,AEB_FULL,NONE,2.01,2.64,OPTIMA,0.0
1.38,40.11,-47.05,1.47,0.01,AEB_FULL,NONE,1.81,2.92,OPTIMA,0.0
1.39,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,1.61,3.28,OPTIMA,0.0
1.4,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,1.41,3.73,OPTIMA,0.0
1.41,40.11,-47.06,1.46,0.01,AEB_FULL,NONE,1.21,4.35,OPTIMA,0.0
1.42,40.11,-47.06,1.46,0.01,AEB_FULL,NONE,1.01,5.2,OPTIMA,0.0
1.43,40.11,-47.06,1.45,0.01,AEB_FULL,NONE,0.81,6.49,OPTIMA,0.0
1.44,40.11,-47.06,1.45,0.01,AEB_FULL,NONE,0.61,8.63,OPTIMA,0.0
1.45,40.11,-47.06,1.45,0.0,AEB_FULL,NONE,0.41,12.87,OPTIMA,0.0
1.46,40.11,-47.06,1.45,0.0,AEB_FULL,NONE,0.21,14.52,OPTIMA,0.0
1.47,40.11,-47.06,1.45,0.0,AEB_FULL,NONE,0.01,14.52,OPTIMA,0.0
1.48,40.11,-47.06,1.45,0.0,AEB_FULL,NONE,0.0,14.52,OPTIMA,0.0
1.49,40.11,-47.06,1.45,0.0,AEB_FULL,NONE,0.0,14.52,OPTIMA,0.0
1.5,40.11,-47.06,1.45,0.0,AEB_FULL,NONE,0.0,14.53,OPTIMA,0.0
1.51,40.11,-47.06,1.45,-0.0,AEB_FULL,NONE,0.0,14.53,OPTIMA,0.0
1.52,40.11,-47.06,1.45,-0.0,AEB_FULL,NONE,0.0,14.53,OPTIMA,0.0
1.53,40.11,-47.06,1.45,-0.0,AEB_FULL,NONE,0.0,14.54,OPTIMA,0.0
1.54,40.11,-47.06,1.45,-0.0,AEB_FULL,NONE,0.0,14.54,OPTIMA,0.0
1.55,40.11,-47.06,1.45,-0.0,AEB_FULL,NONE,0.0,14.54,OPTIMA,0.0
1.56,40.11,-47.06,1.45,-0.0,AEB_FULL,NONE,0.0,14.55,OPTIMA,0.0
1.57,40.11,-47.06,1.45,-0.0,AEB_FULL,NONE,0.0,14.55,OPTIMA,0.0
1.58,40.11,-47.06,1.46,-0.0,AEB_FULL,NONE,0.0,14.55,OPTIMA,0.0
1.59,40.11,-47.06,1.46,-0.0,AEB_FULL,NONE,0.0,14.56,OPTIMA,0.0
1.6,40.11,-47.06,1.46,-0.0,AEB_FULL,NONE,0.0,14.56,OPTIMA,0.0
1.61,40.11,-47.06,1.46,-0.0,AEB_FULL,NONE,0.0,14.56,OPTIMA,0.0
1.62,40.11,-47.06,1.46,-0.0,AEB_FULL,NONE,0.0,14.56,OPTIMA,0.0
1.63,40.11,-47.06,1.46,0.0,AEB_FULL,NONE,0.0,14.57,OPTIMA,0.0
1.64,40.11,-47.06,1.46,0.0,AEB_FULL,NONE,0.0,14.57,OPTIMA,0.0
1.65,40.11,-47.06,1.46,0.0,AEB_FULL,NONE,0.0,14.57,OPTIMA,0.0
1.66,40.11,-47.06,1.46,0.0,AEB_FULL,NONE,0.0,14.57,OPTIMA,0.0
1.67,40.11,-47.06,1.46,0.0,AEB_FULL,NONE,0.0,14.57,OPTIMA,0.0
1.68,40.11,-47.06,1.46,0.0,AEB_FULL,NONE,0.0,14.57,OPTIMA,0.0
1.69,40.11,-47.06,1.46,-0.44,AEB_FULL,NONE,0.0,14.58,OPTIMA,0.0
1.7,40.11,-47.05,1.46,-0.01,AEB_FULL,NONE,-0.0,14.58,OPTIMA,0.0
1.71,40.11,-47.05,1.46,0.09,AEB_FULL,NONE,-0.0,14.59,OPTIMA,0.0
1.72,40.11,-47.05,1.46,0.1,AEB_FULL,NONE,0.0,14.6,OPTIMA,0.0
1.73,40.11,-47.05,1.46,0.07,AEB_FULL,NONE,0.0,14.61,OPTIMA,0.0
1.74,40.11,-47.05,1.46,0.05,AEB_FULL,NONE,0.0,14.61,OPTIMA,0.0
1.75,40.11,-47.05,1.46,0.03,AEB_FULL,NONE,0.01,14.61,OPTIMA,0.0
1.76,40.11,-47.05,1.46,0.02,AEB_FULL,NONE,0.01,14.62,OPTIMA,0.0
1.77,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,0.01,14.62,OPTIMA,0.0
1.78,40.11,-47.05,1.46,-0.0,AEB_FULL,NONE,0.01,14.62,OPTIMA,0.0
1.79,40.11,-47.05,1.46,-0.01,AEB_FULL,NONE,0.0,14.62,OPTIMA,0.0
1.8,40.11,-47.05,1.46,-0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.81,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.82,40.11,-47.05,1.46,0.02,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.83,40.11,-47.05,1.46,0.02,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.84,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.85,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.86,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.87,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.88,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.89,40.11,-47.05,1.46,0.01,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.9,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.91,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.92,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.93,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.94,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.95,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.96,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.97,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.98,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
1.99,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.0,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.01,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.02,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.03,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.04,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.05,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.06,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.07,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.08,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.09,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.1,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.11,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.12,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.13,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.14,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.15,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.16,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.17,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.18,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.19,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.2,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.21,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.22,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.23,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.24,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.25,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.26,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.27,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.28,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.29,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.3,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.31,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.32,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.33,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.34,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.35,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.36,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.37,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.38,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.39,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.4,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.41,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.42,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.43,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.44,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.45,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.46,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.47,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.48,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.49,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.5,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.51,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.52,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.53,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.54,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.55,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.56,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.57,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.58,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.59,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.6,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.61,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.62,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.63,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.64,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.65,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.66,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.67,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.68,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
2.69,40.11,-47.05,1.46,0.0,AEB_FULL,NONE,0.0,14.63,OPTIMA,0.0
