Tiempo_s,GPS_X,GPS_Y,Distancia_m,Fuerza_G,Modo,Alerta_YOLO,Velocidad_kmh,TTC_s,Estado_Red,Latencia_Buffer_s
20.31,-101.48,-75.33,80.0,-0.27,PATROL,NONE,37.35,7.71,OPTIMA,0.0
20.32,-101.51,-75.23,80.0,-0.15,PATROL,NONE,37.36,7.71,OPTIMA,0.0
20.33,-101.54,-75.13,64.22,-0.16,PATROL,NONE,37.36,6.19,OPTIMA,0.0
20.34,-101.57,-75.03,80.0,-0.15,PATROL,NONE,37.2,7.74,OPTIMA,0.0
20.35,-101.6,-74.93,65.94,-0.14,PATROL,NONE,37.2,6.38,OPTIMA,0.0
20.36,-101.62,-74.83,80.0,-0.63,PATROL,NONE,37.19,7.74,OPTIMA,0.0
20.37,-101.65,-74.73,80.0,-0.39,PATROL,NONE,37.21,7.74,OPTIMA,0.0
20.38,-101.68,-74.63,64.7,-0.14,PATROL,NONE,37.21,6.26,OPTIMA,0.0
20.39,-101.7,-74.52,80.0,-0.26,PATROL,NONE,37.21,7.74,OPTIMA,0.0
20.4,-101.73,-74.42,80.0,-0.37,PATROL,NONE,37.2,7.74,OPTIMA,0.0
20.41,-101.75,-74.32,80.0,-0.37,PATROL,NONE,37.2,7.74,OPTIMA,0.0
20.42,-101.78,-74.22,80.0,-0.32,PATROL,NONE,37.26,7.73,OPTIMA,0.0
20.43,-101.8,-74.12,67.97,-0.28,PATROL,NONE,37.28,6.56,OPTIMA,0.0
20.44,-101.83,-74.02,80.0,-0.4,PATROL,NONE,37.31,7.72,OPTIMA,0.0
20.45,-101.85,-73.92,75.64,-0.16,PATROL,NONE,37.31,7.3,OPTIMA,0.0
20.46,-101.87,-73.82,80.0,-0.15,PATROL,NONE,37.31,7.72,OPTIMA,0.0
20.47,-101.9,-73.71,80.0,-0.19,PATROL,NONE,37.42,7.7,OPTIMA,0.0
20.48,-101.92,-73.61,77.39,-0.21,PATROL,NONE,37.42,7.45,OPTIMA,0.0
20.49,-101.94,-73.51,80.0,-0.12,PATROL,NONE,37.41,7.7,OPTIMA,0.0
20.5,-101.97,-73.41,79.17,-0.21,PATROL,NONE,37.41,7.62,OPTIMA,0.0
20.51,-101.99,-73.31,80.0,-0.31,PATROL,NONE,37.42,7.7,OPTIMA,0.0
20.52,-102.01,-73.2,80.0,-0.37,PATROL,NONE,37.34,7.71,OPTIMA,0.0
20.53,-102.04,-73.1,80.0,-0.34,PATROL,NONE,37.34,7.71,OPTIMA,0.0
20.54,-102.06,-73.0,80.0,-0.21,PATROL,NONE,37.52,7.68,OPTIMA,0.0
20.55,-102.08,-72.9,80.0,-0.15,PATROL,NONE,37.63,7.65,OPTIMA,0.0
20.56,-102.1,-72.79,79.49,-0.01,PATROL,NONE,37.63,7.61,OPTIMA,0.0
20.57,-102.12,-72.69,80.0,-0.25,PATROL,NONE,37.46,7.69,OPTIMA,0.0
20.58,-102.15,-72.59,80.0,-0.44,PATROL,NONE,37.45,7.69,OPTIMA,0.0
20.59,-102.17,-72.49,80.0,-0.5,PATROL,NONE,37.45,7.69,OPTIMA,0.0
20.6,-102.19,-72.38,80.0,-0.4,PATROL,NONE,37.45,7.69,OPTIMA,0.0
20.61,-102.21,-72.28,80.0,-0.21,PATROL,NONE,37.63,7.65,OPTIMA,0.0
20.62,-102.23,-72.18,80.0,-0.04,PATROL,NONE,37.79,7.62,OPTIMA,0.0
20.63,-102.25,-72.07,80.0,0.05,PATROL,NONE,37.79,7.62,OPTIMA,0.0
20.64,-102.27,-71.97,80.0,-0.04,PATROL,NONE,37.9,7.6,OPTIMA,0.0
20.65,-102.29,-71.86,80.0,-0.13,PATROL,NONE,37.95,7.59,OPTIMA,0.0
20.66,-102.31,-71.76,80.0,-0.18,PATROL,NONE,37.95,7.59,OPTIMA,0.0
20.67,-102.33,-71.66,80.0,-0.2,PATROL,NONE,37.95,7.59,OPTIMA,0.0
20.68,-102.34,-71.55,80.0,-0.19,PATROL,NONE,37.95,7.59,OPTIMA,0.0
20.69,-102.36,-71.45,80.0,-0.18,PATROL,NONE,37.95,7.59,OPTIMA,0.0
20.7,-102.38,-71.34,80.0,-0.17,PATROL,NONE,37.95,7.59,OPTIMA,0.0
20.71,-102.4,-71.24,80.0,-0.06,PATROL,NONE,37.95,7.59,OPTIMA,0.0
20.72,-102.42,-71.13,80.0,-0.07,PATROL,NONE,37.95,7.59,OPTIMA,0.0
20.73,-102.44,-71.03,80.0,-0.26,PATROL,NONE,37.78,7.62,OPTIMA,0.0
20.74,-102.46,-70.93,80.0,-0.21,PATROL,NONE,37.78,7.62,OPTIMA,0.0
20.75,-102.48,-70.82,80.0,-0.24,PATROL,NONE,37.77,7.62,OPTIMA,0.0
20.76,-102.5,-70.72,80.0,-0.28,PATROL,NONE,37.77,7.62,OPTIMA,0.0
20.77,-102.51,-70.61,80.0,-0.23,PATROL,NONE,37.79,7.62,OPTIMA,0.0
20.78,-102.53,-70.51,80.0,-0.21,PATROL,NONE,37.82,7.61,OPTIMA,0.0
20.79,-102.55,-70.4,80.0,-0.2,PATROL,NONE,37.85,7.61,OPTIMA,0.0
20.8,-102.57,-70.3,80.0,-0.2,PATROL,NONE,37.87,7.61,OPTIMA,0.0
20.81,-102.58,-70.19,80.0,-0.21,PATROL,NONE,37.88,7.6,OPTIMA,0.0
20.82,-102.6,-70.09,80.0,-0.22,PATROL,NONE,37.89,7.6,OPTIMA,0.0
20.83,-102.62,-69.98,80.0,-0.22,PATROL,NONE,37.91,7.6,OPTIMA,0.0
20.84,-102.63,-69.88,80.0,-0.3,PATROL,NONE,37.91,7.6,OPTIMA,0.0
20.85,-102.65,-69.78,80.0,-0.18,PATROL,NONE,37.91,7.6,OPTIMA,0.0
20.86,-102.67,-69.67,80.0,-0.29,PATROL,NONE,37.92,7.6,OPTIMA,0.0
20.87,-102.68,-69.57,80.0,-0.09,PATROL,NONE,37.91,7.6,OPTIMA,0.0
20.88,-102.7,-69.46,80.0,-0.26,PATROL,NONE,37.92,7.6,OPTIMA,0.0
20.89,-102.71,-69.36,80.0,-0.07,PATROL,NONE,37.91,7.6,OPTIMA,0.0
20.9,-102.73,-69.25,80.0,-0.09,PATROL,NONE,37.92,7.6,OPTIMA,0.0
20.91,-102.74,-69.15,80.0,-0.14,PATROL,NONE,38.07,7.56,OPTIMA,0.0
20.92,-102.76,-69.04,80.0,-0.15,PATROL,NONE,38.05,7.57,OPTIMA,0.0
20.93,-102.77,-68.93,80.0,-0.16,PATROL,NONE,38.03,7.57,OPTIMA,0.0
20.94,-102.79,-68.83,80.0,-0.17,PATROL,NONE,38.02,7.58,OPTIMA,0.0
20.95,-102.8,-68.72,80.0,-0.17,PATROL,NONE,38.0,7.58,OPTIMA,0.0
20.96,-102.82,-68.62,80.0,-0.17,PATROL,NONE,37.99,7.58,OPTIMA,0.0
20.97,-102.83,-68.51,80.0,-0.17,PATROL,NONE,37.98,7.58,OPTIMA,0.0
20.98,-102.85,-68.41,80.0,-0.17,PATROL,NONE,37.97,7.58,OPTIMA,0.0
20.99,-102.86,-68.3,80.0,-0.18,PATROL,NONE,37.97,7.59,OPTIMA,0.0
21.0,-102.87,-68.2,80.0,-0.29,PATROL,NONE,37.96,7.59,OPTIMA,0.0
21.01,-102.89,-68.09,80.0,-0.28,PATROL,NONE,37.96,7.59,OPTIMA,0.0
21.02,-102.9,-67.99,80.0,-0.19,PATROL,NONE,38.13,7.55,OPTIMA,0.0
21.03,-102.91,-67.88,52.72,-0.16,PATROL,NONE,38.21,4.97,OPTIMA,0.0
21.04,-102.93,-67.77,80.0,-0.15,PATROL,NONE,38.27,7.53,OPTIMA,0.0
21.05,-102.94,-67.67,80.0,-0.15,PATROL,NONE,38.31,7.52,OPTIMA,0.0
21.06,-102.95,-67.56,80.0,-0.04,PATROL,NONE,38.35,7.51,OPTIMA,0.0
21.07,-102.96,-67.46,80.0,-0.08,PATROL,NONE,38.35,7.51,OPTIMA,0.0
21.08,-102.98,-67.35,80.0,-0.3,PATROL,NONE,38.21,7.54,OPTIMA,0.0
21.09,-102.99,-67.24,80.0,-0.23,PATROL,NONE,38.21,7.54,OPTIMA,0.0
21.1,-103.0,-67.14,80.0,-0.18,PATROL,NONE,38.3,7.52,OPTIMA,0.0
21.11,-103.01,-67.03,80.0,-0.15,PATROL,NONE,38.34,7.51,OPTIMA,0.0
21.12,-103.02,-66.92,80.0,-0.13,PATROL,NONE,38.37,7.51,OPTIMA,0.0
21.13,-103.03,-66.82,80.0,-0.12,PATROL,NONE,38.39,7.5,OPTIMA,0.0
21.14,-103.05,-66.71,80.0,-0.01,PATROL,NONE,38.41,7.5,OPTIMA,0.0
21.15,-103.06,-66.6,80.0,-0.1,PATROL,NONE,38.41,7.5,OPTIMA,0.0
21.16,-103.07,-66.49,80.0,-0.2,PATROL,NONE,38.41,7.5,OPTIMA,0.0
21.17,-103.08,-66.39,80.0,-0.16,PATROL,NONE,38.38,7.5,OPTIMA,0.0
21.18,-103.09,-66.28,80.0,-0.13,PATROL,NONE,38.4,7.5,OPTIMA,0.0
21.19,-103.1,-66.17,80.0,-0.12,PATROL,NONE,38.42,7.5,OPTIMA,0.0
21.2,-103.11,-66.07,80.0,-0.12,PATROL,NONE,38.43,7.49,OPTIMA,0.0
21.21,-103.12,-65.96,80.0,-0.12,PATROL,NONE,38.44,7.49,OPTIMA,0.0
21.22,-103.13,-65.85,80.0,-0.13,PATROL,NONE,38.45,7.49,OPTIMA,0.0
21.23,-103.14,-65.75,80.0,-0.14,PATROL,NONE,38.46,7.49,OPTIMA,0.0
21.24,-103.15,-65.64,80.0,-0.15,PATROL,NONE,38.46,7.49,OPTIMA,0.0
21.25,-103.16,-65.53,80.0,-0.24,PATROL,NONE,38.47,7.49,OPTIMA,0.0
21.26,-103.17,-65.42,80.0,-0.25,PATROL,NONE,38.47,7.49,OPTIMA,0.0
21.27,-103.18,-65.32,80.0,-0.15,PATROL,NONE,38.64,7.45,OPTIMA,0.0
21.28,-103.19,-65.21,80.0,-0.11,PATROL,NONE,38.74,7.43,OPTIMA,0.0
21.29,-103.2,-65.1,80.0,0.06,PATROL,NONE,38.8,7.42,OPTIMA,0.0
21.3,-103.21,-64.99,80.0,-0.05,PATROL,NONE,38.8,7.42,OPTIMA,0.0
21.31,-103.22,-64.88,80.0,-0.11,PATROL,NONE,38.69,7.44,OPTIMA,0.0
21.32,-103.23,-64.78,80.0,-0.13,PATROL,NONE,38.65,7.45,OPTIMA,0.0
21.33,-103.24,-64.67,80.0,-0.13,PATROL,NONE,38.62,7.46,OPTIMA,0.0
21.34,-103.25,-64.56,80.0,-0.13,PATROL,NONE,38.59,7.46,OPTIMA,0.0
21.35,-103.25,-64.45,80.0,-0.2,PATROL,NONE,38.57,7.47,OPTIMA,0.0
21.36,-103.26,-64.34,80.0,-0.19,PATROL,NONE,38.57,7.47,OPTIMA,0.0
21.37,-103.27,-64.24,80.0,-0.1,PATROL,NONE,38.73,7.44,OPTIMA,0.0
21.38,-103.28,-64.13,80.0,-0.07,PATROL,NONE,38.79,7.42,OPTIMA,0.0
21.39,-103.29,-64.02,80.0,-0.05,PATROL,NONE,38.84,7.42,OPTIMA,0.0
21.4,-103.29,-63.91,80.0,-0.05,PATROL,NONE,38.88,7.41,OPTIMA,0.0
21.41,-103.3,-63.8,80.0,0.01,PATROL,NONE,38.91,7.4,OPTIMA,0.0
21.42,-103.31,-63.69,80.0,0.01,PATROL,NONE,38.91,7.4,OPTIMA,0.0
21.43,-103.32,-63.59,80.0,-0.06,PATROL,NONE,38.77,7.43,OPTIMA,0.0
21.44,-103.33,-63.48,80.0,-0.11,PATROL,NONE,38.71,7.44,OPTIMA,0.0
21.45,-103.34,-63.37,80.0,-0.14,PATROL,NONE,38.67,7.45,OPTIMA,0.0
21.46,-103.34,-63.26,80.0,-0.24,PATROL,NONE,38.63,7.46,OPTIMA,0.0
21.47,-103.35,-63.15,80.0,-0.36,PATROL,NONE,38.63,7.46,OPTIMA,0.0
21.48,-103.36,-63.05,80.0,-0.29,PATROL,NONE,38.63,7.46,OPTIMA,0.0
21.49,-103.36,-62.94,80.0,-0.14,PATROL,NONE,38.82,7.42,OPTIMA,0.0
21.5,-103.37,-62.83,80.0,-0.03,PATROL,NONE,39.01,7.38,OPTIMA,0.0
21.51,-103.37,-62.72,80.0,0.01,PATROL,NONE,39.17,7.35,OPTIMA,0.0
21.52,-103.38,-62.61,80.0,-0.0,PATROL,NONE,39.28,7.33,OPTIMA,0.0
21.53,-103.39,-62.5,80.0,0.12,PATROL,NONE,39.34,7.32,OPTIMA,0.0
21.54,-103.39,-62.39,80.0,0.04,PATROL,NONE,39.35,7.32,OPTIMA,0.0
21.55,-103.4,-62.28,80.0,-0.02,PATROL,NONE,39.24,7.34,OPTIMA,0.0
21.56,-103.41,-62.17,80.0,-0.05,PATROL,NONE,39.2,7.35,OPTIMA,0.0
21.57,-103.41,-62.06,80.0,-0.05,PATROL,NONE,39.16,7.35,OPTIMA,0.0
21.58,-103.42,-61.95,80.0,-0.05,PATROL,NONE,39.14,7.36,OPTIMA,0.0
21.59,-103.43,-61.84,80.0,-0.05,PATROL,NONE,39.12,7.36,OPTIMA,0.0
21.6,-103.43,-61.73,80.0,-0.04,PATROL,NONE,39.1,7.37,OPTIMA,0.0
21.61,-103.44,-61.62,80.0,-0.05,PATROL,NONE,39.08,7.37,OPTIMA,0.0
21.62,-103.45,-61.51,80.0,0.02,PATROL,NONE,39.07,7.37,OPTIMA,0.0
21.63,-103.45,-61.4,80.0,-0.03,PATROL,NONE,39.07,7.37,OPTIMA,0.0
21.64,-103.46,-61.3,80.0,-0.15,PATROL,NONE,39.08,7.37,OPTIMA,0.0
21.65,-103.47,-61.19,80.0,-0.12,PATROL,NONE,38.99,7.39,OPTIMA,0.0
21.66,-103.47,-61.08,80.0,-0.1,PATROL,NONE,38.99,7.39,OPTIMA,0.0
21.67,-103.48,-60.97,80.0,-0.09,PATROL,NONE,39.0,7.38,OPTIMA,0.0
21.68,-103.48,-60.86,80.0,-0.1,PATROL,NONE,39.01,7.38,OPTIMA,0.0
21.69,-103.49,-60.75,80.0,-0.1,PATROL,NONE,39.01,7.38,OPTIMA,0.0
21.7,-103.49,-60.64,80.0,-0.1,PATROL,NONE,39.02,7.38,OPTIMA,0.0
21.71,-103.5,-60.53,80.0,-0.11,PATROL,NONE,39.02,7.38,OPTIMA,0.0
21.72,-103.51,-60.42,80.0,-0.1,PATROL,NONE,39.02,7.38,OPTIMA,0.0
21.73,-103.51,-60.31,80.0,-0.1,PATROL,NONE,39.02,7.38,OPTIMA,0.0
21.74,-103.52,-60.2,80.0,-0.1,PATROL,NONE,39.02,7.38,OPTIMA,0.0
21.75,-103.52,-60.1,80.0,-0.09,PATROL,NONE,39.03,7.38,OPTIMA,0.0
21.76,-103.53,-59.99,80.0,-0.07,PATROL,NONE,39.03,7.38,OPTIMA,0.0
21.77,-103.53,-59.88,80.0,-0.06,PATROL,NONE,39.03,7.38,OPTIMA,0.0
21.78,-103.54,-59.77,80.0,-0.06,PATROL,NONE,39.03,7.38,OPTIMA,0.0
21.79,-103.54,-59.66,80.0,-0.16,PATROL,NONE,39.03,7.38,OPTIMA,0.0
21.8,-103.55,-59.55,80.0,-0.15,PATROL,NONE,39.03,7.38,OPTIMA,0.0
21.81,-103.55,-59.44,80.0,-0.05,PATROL,NONE,39.2,7.35,OPTIMA,0.0
21.82,-103.55,-59.33,80.0,-0.0,PATROL,NONE,39.29,7.33,OPTIMA,0.0
21.83,-103.56,-59.22,80.0,0.01,PATROL,NONE,39.35,7.32,OPTIMA,0.0
21.84,-103.56,-59.11,80.0,0.08,PATROL,NONE,39.39,7.31,OPTIMA,0.0
21.85,-103.57,-59.0,80.0,0.07,PATROL,NONE,39.39,7.31,OPTIMA,0.0
21.86,-103.57,-58.89,80.0,0.01,PATROL,NONE,39.27,7.33,OPTIMA,0.0
21.87,-103.58,-58.78,80.0,-0.04,PATROL,NONE,39.22,7.34,OPTIMA,0.0
21.88,-103.58,-58.67,80.0,-0.07,PATROL,NONE,39.18,7.35,OPTIMA,0.0
21.89,-103.59,-58.56,80.0,-0.19,PATROL,NONE,39.15,7.36,OPTIMA,0.0
21.9,-103.59,-58.45,80.0,-0.17,PATROL,NONE,39.15,7.36,OPTIMA,0.0
21.91,-103.59,-58.34,80.0,0.01,PATROL,NONE,39.3,7.33,OPTIMA,0.0
21.92,-103.6,-58.23,80.0,0.03,PATROL,NONE,39.3,7.33,OPTIMA,0.0
21.93,-103.6,-58.12,80.0,-0.03,PATROL,NONE,39.21,7.35,OPTIMA,0.0
21.94,-103.61,-58.01,80.0,-0.07,PATROL,NONE,39.17,7.35,OPTIMA,0.0
21.95,-103.61,-57.9,80.0,-0.08,PATROL,NONE,39.14,7.36,OPTIMA,0.0
21.96,-103.61,-57.79,80.0,-0.07,PATROL,NONE,39.12,7.36,OPTIMA,0.0
21.97,-103.62,-57.68,80.0,-0.07,PATROL,NONE,39.1,7.36,OPTIMA,0.0
21.98,-103.62,-57.57,80.0,-0.07,PATROL,NONE,39.09,7.37,OPTIMA,0.0
21.99,-103.63,-57.47,80.0,-0.17,PATROL,NONE,39.08,7.37,OPTIMA,0.0
22.0,-103.63,-57.36,80.0,-0.07,PATROL,NONE,39.08,7.37,OPTIMA,0.0
22.01,-103.63,-57.25,80.0,-0.07,PATROL,NONE,39.08,7.37,OPTIMA,0.0
22.02,-103.64,-57.14,80.0,-0.11,PATROL,NONE,39.08,7.37,OPTIMA,0.0
22.03,-103.64,-57.03,80.0,-0.03,PATROL,NONE,39.26,7.34,OPTIMA,0.0
22.04,-103.64,-56.92,80.0,-0.01,PATROL,NONE,39.35,7.32,OPTIMA,0.0
22.05,-103.65,-56.81,80.0,-0.01,PATROL,NONE,39.39,7.31,OPTIMA,0.0
22.06,-103.65,-56.7,80.0,-0.01,PATROL,NONE,39.43,7.3,OPTIMA,0.0
22.07,-103.65,-56.59,80.0,-0.02,PATROL,NONE,39.46,7.3,OPTIMA,0.0
22.08,-103.66,-56.48,80.0,-0.02,PATROL,NONE,39.48,7.29,OPTIMA,0.0
22.09,-103.66,-56.37,80.0,-0.03,PATROL,NONE,39.5,7.29,OPTIMA,0.0
22.1,-103.66,-56.25,80.0,-0.03,PATROL,NONE,39.52,7.29,OPTIMA,0.0
22.11,-103.66,-56.14,80.0,-0.03,PATROL,NONE,39.53,7.29,OPTIMA,0.0
22.12,-103.67,-56.03,80.0,-0.03,PATROL,NONE,39.54,7.28,OPTIMA,0.0
22.13,-103.67,-55.92,80.0,0.08,PATROL,NONE,39.54,7.28,OPTIMA,0.0
22.14,-103.67,-55.81,80.0,-0.07,PATROL,NONE,39.54,7.28,OPTIMA,0.0
22.15,-103.68,-55.7,80.0,-0.09,PATROL,NONE,39.54,7.28,OPTIMA,0.0
22.16,-103.68,-55.59,80.0,-0.05,PATROL,NONE,39.49,7.29,OPTIMA,0.0
22.17,-103.68,-55.48,80.0,-0.02,PATROL,NONE,39.51,7.29,OPTIMA,0.0
22.18,-103.68,-55.37,80.0,-0.0,PATROL,NONE,39.52,7.29,OPTIMA,0.0
22.19,-103.69,-55.26,80.0,0.0,PATROL,NONE,39.53,7.29,OPTIMA,0.0
22.2,-103.69,-55.15,80.0,0.01,PATROL,NONE,39.54,7.28,OPTIMA,0.0
22.21,-103.69,-55.04,80.0,0.01,PATROL,NONE,39.55,7.28,OPTIMA,0.0
22.22,-103.7,-54.93,80.0,0.01,PATROL,NONE,39.55,7.28,OPTIMA,0.0
22.23,-103.7,-54.82,80.0,0.01,PATROL,NONE,39.56,7.28,OPTIMA,0.0
22.24,-103.7,-54.71,80.0,0.0,PATROL,NONE,39.56,7.28,OPTIMA,0.0
22.25,-103.7,-54.59,80.0,-0.0,PATROL,NONE,39.56,7.28,OPTIMA,0.0
22.26,-103.71,-54.48,80.0,-0.01,PATROL,NONE,39.56,7.28,OPTIMA,0.0
22.27,-103.71,-54.37,80.0,0.08,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.28,-103.71,-54.26,80.0,0.07,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.29,-103.72,-54.15,80.0,-0.03,PATROL,NONE,39.4,7.31,OPTIMA,0.0
22.3,-103.72,-54.04,80.0,-0.08,PATROL,NONE,39.31,7.33,OPTIMA,0.0
22.31,-103.72,-53.93,80.0,-0.09,PATROL,NONE,39.26,7.34,OPTIMA,0.0
22.32,-103.73,-53.82,80.0,-0.2,PATROL,NONE,39.21,7.34,OPTIMA,0.0
22.33,-103.73,-53.71,80.0,-0.18,PATROL,NONE,39.21,7.35,OPTIMA,0.0
22.34,-103.73,-53.6,80.0,-0.09,PATROL,NONE,39.33,7.32,OPTIMA,0.0
22.35,-103.73,-53.49,80.0,-0.05,PATROL,NONE,39.38,7.31,OPTIMA,0.0
22.36,-103.74,-53.38,80.0,-0.02,PATROL,NONE,39.42,7.31,OPTIMA,0.0
22.37,-103.74,-53.27,80.0,-0.02,PATROL,NONE,39.45,7.3,OPTIMA,0.0
22.38,-103.74,-53.16,80.0,-0.01,PATROL,NONE,39.48,7.3,OPTIMA,0.0
22.39,-103.74,-53.05,80.0,-0.01,PATROL,NONE,39.5,7.29,OPTIMA,0.0
22.4,-103.74,-52.94,80.0,-0.0,PATROL,NONE,39.51,7.29,OPTIMA,0.0
22.41,-103.75,-52.83,80.0,-0.0,PATROL,NONE,39.52,7.29,OPTIMA,0.0
22.42,-103.75,-52.72,80.0,0.0,PATROL,NONE,39.53,7.28,OPTIMA,0.0
22.43,-103.75,-52.61,80.0,0.1,PATROL,NONE,39.54,7.28,OPTIMA,0.0
22.44,-103.75,-52.5,80.0,0.09,PATROL,NONE,39.54,7.28,OPTIMA,0.0
22.45,-103.76,-52.39,80.0,-0.0,PATROL,NONE,39.38,7.31,OPTIMA,0.0
22.46,-103.76,-52.28,80.0,-0.05,PATROL,NONE,39.3,7.33,OPTIMA,0.0
22.47,-103.76,-52.17,80.0,-0.17,PATROL,NONE,39.25,7.34,OPTIMA,0.0
22.48,-103.76,-52.06,80.0,-0.15,PATROL,NONE,39.24,7.34,OPTIMA,0.0
22.49,-103.77,-51.95,80.0,-0.08,PATROL,NONE,39.36,7.32,OPTIMA,0.0
22.5,-103.77,-51.84,80.0,-0.04,PATROL,NONE,39.4,7.31,OPTIMA,0.0
22.51,-103.77,-51.73,80.0,-0.02,PATROL,NONE,39.43,7.3,OPTIMA,0.0
22.52,-103.77,-51.62,80.0,-0.02,PATROL,NONE,39.46,7.3,OPTIMA,0.0
22.53,-103.77,-51.51,80.0,-0.03,PATROL,NONE,39.49,7.29,OPTIMA,0.0
22.54,-103.78,-51.39,80.0,-0.03,PATROL,NONE,39.5,7.29,OPTIMA,0.0
22.55,-103.78,-51.28,80.0,-0.03,PATROL,NONE,39.52,7.29,OPTIMA,0.0
22.56,-103.78,-51.17,80.0,-0.02,PATROL,NONE,39.53,7.29,OPTIMA,0.0
22.57,-103.78,-51.06,80.0,-0.02,PATROL,NONE,39.54,7.28,OPTIMA,0.0
22.58,-103.78,-50.95,80.0,-0.02,PATROL,NONE,39.55,7.28,OPTIMA,0.0
22.59,-103.78,-50.84,80.0,-0.01,PATROL,NONE,39.55,7.28,OPTIMA,0.0
22.6,-103.79,-50.73,80.0,-0.01,PATROL,NONE,39.56,7.28,OPTIMA,0.0
22.61,-103.79,-50.62,80.0,-0.0,PATROL,NONE,39.56,7.28,OPTIMA,0.0
22.62,-103.79,-50.51,80.0,0.0,PATROL,NONE,39.56,7.28,OPTIMA,0.0
22.63,-103.79,-50.4,80.0,0.0,PATROL,NONE,39.56,7.28,OPTIMA,0.0
22.64,-103.79,-50.29,80.0,0.0,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.65,-103.79,-50.18,80.0,0.0,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.66,-103.8,-50.07,80.0,0.0,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.67,-103.8,-49.96,80.0,-0.0,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.68,-103.8,-49.84,80.0,-0.01,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.69,-103.8,-49.73,80.0,-0.01,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.7,-103.8,-49.62,80.0,-0.02,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.71,-103.8,-49.51,80.0,-0.02,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.72,-103.81,-49.4,80.0,-0.02,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.73,-103.81,-49.29,80.0,-0.03,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.74,-103.81,-49.18,80.0,-0.03,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.75,-103.81,-49.07,80.0,-0.03,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.76,-103.81,-48.96,80.0,-0.03,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.77,-103.81,-48.85,80.0,-0.02,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.78,-103.81,-48.74,80.0,-0.02,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.79,-103.82,-48.63,80.0,-0.02,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.8,-103.82,-48.51,80.0,-0.01,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.81,-103.82,-48.4,80.0,-0.01,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.82,-103.82,-48.29,80.0,-0.01,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.83,-103.82,-48.18,80.0,0.1,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.84,-103.82,-48.07,80.0,0.09,PATROL,NONE,39.57,7.28,OPTIMA,0.0
22.85,-103.83,-47.96,80.0,-0.01,PATROL,NONE,39.4,7.31,OPTIMA,0.0
22.86,-103.83,-47.85,80.0,-0.05,PATROL,NONE,39.32,7.33,OPTIMA,0.0
22.87,-103.83,-47.74,80.0,-0.06,PATROL,NONE,39.26,7.34,OPTIMA,0.0
22.88,-103.83,-47.63,80.0,-0.07,PATROL,NONE,39.21,7.34,OPTIMA,0.0
22.89,-103.83,-47.52,80.0,-0.17,PATROL,NONE,39.18,7.35,OPTIMA,0.0
22.9,-103.84,-47.41,80.0,-0.15,PATROL,NONE,39.17,7.35,OPTIMA,0.0
22.91,-103.84,-47.3,80.0,-0.08,PATROL,NONE,39.31,7.33,OPTIMA,0.0
22.92,-103.84,-47.19,80.0,-0.04,PATROL,NONE,39.36,7.32,OPTIMA,0.0
22.93,-103.84,-47.08,80.0,-0.03,PATROL,NONE,39.41,7.31,OPTIMA,0.0
22.94,-103.84,-46.97,80.0,-0.03,PATROL,NONE,39.44,7.3,OPTIMA,0.0
22.95,-103.84,-46.86,80.0,-0.03,PATROL,NONE,39.47,7.3,OPTIMA,0.0
22.96,-103.84,-46.75,80.0,-0.03,PATROL,NONE,39.49,7.29,OPTIMA,0.0
22.97,-103.84,-46.64,80.0,-0.03,PATROL,NONE,39.51,7.29,OPTIMA,0.0
22.98,-103.84,-46.53,80.0,-0.03,PATROL,NONE,39.52,7.29,OPTIMA,0.0
22.99,-103.84,-46.42,80.0,-0.02,PATROL,NONE,39.53,7.29,OPTIMA,0.0
23.0,-103.84,-46.31,80.0,-0.02,PATROL,NONE,39.54,7.28,OPTIMA,0.0
23.01,-103.84,-46.2,80.0,-0.01,PATROL,NONE,39.55,7.28,OPTIMA,0.0
23.02,-103.85,-46.09,80.0,-0.01,PATROL,NONE,39.55,7.28,OPTIMA,0.0
23.03,-103.85,-45.98,80.0,-0.0,PATROL,NONE,39.56,7.28,OPTIMA,0.0
